# L TxT TxW1 TxW2 TxW3 TxW4 TxW5 TxW6 TxW7 TxW8 TxW9 TxW10 W1xW1 W1xW2 W1xW3 W1xW4 W1xW5 W1xW6 W1xW7 W1xW8 W1xW9 W1xW10 W2xW2 W2xW3 W2xW4 W2xW5 W2xW6 W2xW7 W2xW8 W2xW9 W2xW10 W3xW3 W3xW4 W3xW5 W3xW6 W3xW7 W3xW8 W3xW9 W3xW10 W4xW4 W4xW5 W4xW6 W4xW7 W4xW8 W4xW9 W4xW10 W5xW5 W5xW6 W5xW7 W5xW8 W5xW9 W5xW10 W6xW6 W6xW7 W6xW8 W6xW9 W6xW10 W7xW7 W7xW8 W7xW9 W7xW10 W8xW8 W8xW9 W8xW10 W9xW9 W9xW10 W10xW10
1.177000000000000000e+03 7.101942603675033081e-16 -1.567247675059533563e-25 -1.360753774261952234e-25 3.825562706887682093e-22 2.379016957047822807e-20 6.616684400936023942e-19 1.052044868467458441e-17 9.728713417444366174e-17 4.539587059754470406e-16 8.967845187141456061e-16 9.631391707613778383e-16 3.987855357977784204e-08 2.278345866734324218e-08 5.230884227847979268e-09 7.825925326060245410e-10 8.120961965612756178e-11 5.461326866958086196e-12 2.051801405221337452e-13 3.353071202698408825e-15 -2.841016949248857613e-17 1.463350317478608090e-14 6.238308659512174003e-08 4.098130101222935729e-08 1.399888040790598558e-08 2.970307414812945529e-09 3.951837390907065507e-10 2.980119920425771573e-11 1.012112510131103614e-12 8.882082543092747810e-15 3.586220041494481323e-15 6.631073140592409656e-08 4.768334862613219016e-08 1.919947910753772395e-08 4.561996465709151901e-09 6.035119698887147442e-10 3.675157792715652570e-11 6.289591682611231340e-13 -1.912878875536421786e-14 6.732247675884886835e-08 5.008571328489779850e-08 2.103591089244349694e-08 4.801508845106300589e-09 5.062220144490738443e-10 1.581040315121809773e-11 -3.845433098866409329e-14 6.727012326412065127e-08 5.008116365574281751e-08 2.006915766520533729e-08 3.731659287025938133e-09 2.138554447152415743e-10 9.141381421377223148e-13 6.653298678208735092e-08 4.814996963429571017e-08 1.651973422452171599e-08 1.829082009599235868e-09 1.934360556500467510e-11 6.519716414342545265e-08 4.386319970383727719e-08 1.021733360139844667e-08 2.702777568318976033e-10 6.284496494581997099e-08 3.511991649272459017e-08 2.743514164642270870e-09 5.818792885101544623e-08 1.836092350246154247e-08 3.912191577497652997e-08
1.178000000000000000e+03 7.066383528394305589e-16 -1.514414397842542038e-25 -7.235884195202344395e-26 3.864471760705652889e-22 2.392295660457100411e-20 6.640497258365268644e-19 1.053968464731200418e-17 9.728434941046107848e-17 4.530978252599726648e-16 8.939450183637263403e-16 9.598689777771662221e-16 3.979905881117772813e-08 2.273905352862252526e-08 5.220825639230477256e-09 7.811045015344570616e-10 8.105674129386909739e-11 5.451135039218175400e-12 2.048042945982801053e-13 3.354262721631261506e-15 -2.811718253242999496e-17 1.409081147577313380e-14 6.226286339466052189e-08 4.090316496010453184e-08 1.397244912308907279e-08 2.964749915863533812e-09 3.944506999853541814e-10 2.974640610620756120e-11 1.010279434844907644e-12 8.878093566512561126e-15 3.615176174678048119e-15 6.618536136174306818e-08 4.759392749837214588e-08 1.916375424324269936e-08 4.553575000865313602e-09 6.024071867249897969e-10 3.668493736459492808e-11 6.278274555032096980e-13 -1.875388920936998183e-14 6.719706936530594911e-08 4.999305070123753268e-08 2.099727059418676284e-08 4.792760113922113865e-09 5.053069401601849753e-10 1.578210002759957904e-11 -3.778633019436210615e-14 6.714641807516405477e-08 4.998967599869371199e-08 2.003276892958251541e-08 3.724934288718946793e-09 2.134752253000456265e-10 9.123693582244069268e-13 6.641220964738504803e-08 4.806303451242851880e-08 1.649011198471848344e-08 1.825851065345606550e-09 1.930873629627852721e-11 6.508002204107052144e-08 4.378530221648916891e-08 1.019931303344587320e-08 2.697989880485384920e-10 6.273421489676260217e-08 3.505761258966855476e-08 2.738757014823919098e-09 5.808605356601105467e-08 1.833006003056084149e-08 3.905450617152674204e-08
1.179000000000000000e+03 7.030610983097290660e-16 -1.457580152658490561e-25 -6.151801456520908131e-27 3.903565337307865011e-22 2.405376331103921970e-20 6.663834477081901893e-19 1.055840068388617306e-17 9.727899395931466027e-17 4.522351116862567660e-16 8.911152261944512197e-16 9.566124937438681077e-16 3.971978665104352471e-08 2.269477031177110136e-08 5.210794347073023155e-09 7.796204679033946914e-10 8.090427015466245304e-11 5.440970128764324949e-12 2.044291711792980594e-13 3.354748085949434215e-15 -2.842916975816573671e-17 1.352767359355839468e-14 6.214296705157254272e-08 4.082523930342680593e-08 1.394608839242484505e-08 2.959207148383776435e-09 3.937195885456414255e-10 2.969175558823764858e-11 1.008450703147005419e-12 8.874060336017002257e-15 3.638507506457509356e-15 6.606032631218286203e-08 4.750474376494232070e-08 1.912812359260371226e-08 4.545175572780869269e-09 6.013052666126038708e-10 3.661846989494231150e-11 6.266991039946696784e-13 -1.837153279404661195e-14 6.707199301960524700e-08 4.990063103934606622e-08 2.095873085037625833e-08 4.784033965542540995e-09 5.043942466024346945e-10 1.575386686381812160e-11 -3.708346055625053780e-14 6.702303521685414445e-08 4.989842474103907312e-08 1.999647436645867803e-08 3.718226619747306796e-09 2.130959360354111878e-10 9.106549662933543628e-13 6.629174438323547117e-08 4.797632533822876584e-08 1.646056368897286768e-08 1.822628278448443813e-09 1.927397731684886157e-11 6.496317585099618494e-08 4.370759499604287048e-08 1.018134113744820657e-08 2.693213168296255685e-10 6.262375662131628951e-08 3.499547583309934054e-08 2.734009192119170206e-09 5.798439406926027421e-08 1.829927285271271142e-08 3.898729007749886602e-08
1.180000000000000000e+03 6.994580852367950205e-16 -1.397130267530945346e-25 6.226519037293950974e-26 3.942768431712398575e-22 2.418251300462961864e-20 6.686684997487943344e-19 1.057658316558950473e-17 9.727098313375325868e-17 4.513703779342797683e-16 8.882950448052860177e-16 9.533696569119860503e-16 3.964073625273327626e-08 2.265060855987440132e-08 5.200790249982596807e-09 7.781404169779779083e-10 8.075220474494933241e-11 5.430832043152209296e-12 2.040547592991730185e-13 3.354507971920205105e-15 -2.935356879495194772e-17 1.294548036096068330e-14 6.202339635056612443e-08 4.074752326612597179e-08 1.391979795634427100e-08 2.953679058400445311e-09 3.929903977747198306e-10 2.963724713237962107e-11 1.006626295925332342e-12 8.869991758576905253e-15 3.656048126697852961e-15 6.593562502612063512e-08 4.741579655444297869e-08 1.909258681430911116e-08 4.536798102159012229e-09 6.002061996207836669e-10 3.655217483315080198e-11 6.255741208171810819e-13 -1.798252099084948486e-14 6.694724652173741119e-08 4.980845342333142393e-08 2.092029130877929129e-08 4.775330317942825463e-09 5.034839249862202180e-10 1.572570348542706309e-11 -3.634717124568259650e-14 6.689997355123002834e-08 4.980740906338487695e-08 1.996027360521700754e-08 3.711536230670759667e-09 2.127175729057953255e-10 9.089950767748832665e-13 6.617158978004911514e-08 4.788984131772509555e-08 1.643108916387394422e-08 1.819413597111537761e-09 1.923932963243576842e-11 6.484662490618519948e-08 4.363007719022148675e-08 1.016341763027005961e-08 2.688447484406866234e-10 6.251358817827175622e-08 3.493350619096722586e-08 2.729270689690538910e-09 5.788295079746469847e-08 1.826856088866347018e-08 3.892026715489349667e-08
1.181000000000000000e+03 6.958294331567602421e-16 -1.333447496904088458e-25 1.326134572802668227e-25 3.982006544999038977e-22 2.430912953613284858e-20 6.709037838927620922e-19 1.059421856032622224e-17 9.726023284180349234e-17 4.505034379675957200e-16 8.854843773709697140e-16 9.501404058321068706e-16 3.956190677342167170e-08 2.260656781806225604e-08 5.190813247017769035e-09 7.766643340887126560e-10 8.060054357777941030e-11 5.420720690331786933e-12 2.036810480598993668e-13 3.353523192667884517e-15 -3.089776172822027800e-17 1.234561337314117317e-14 6.190415008176508084e-08 4.067001607557573852e-08 1.389357755642861152e-08 2.948165592178975057e-09 3.922631207065257114e-10 2.958288022294514824e-11 1.004806194159838570e-12 8.865896681259461958e-15 3.667633296528036391e-15 6.581125627788619995e-08 4.732708499933148074e-08 1.905714356854738626e-08 4.528442510050194500e-09 5.991099758613568249e-10 3.648605149732106580e-11 6.244525129755968093e-13 -1.758764992075738945e-14 6.682282867696908702e-08 4.971651698114154860e-08 2.088195161868275336e-08 4.766649089459246965e-09 5.025759665609629712e-10 1.569760971855903259e-11 -3.557890192548976548e-14 6.677723194526175062e-08 4.971662814985074437e-08 1.992416627693954324e-08 3.704863072234700174e-09 2.123401319148371150e-10 9.073897988843266380e-13 6.605174463374221533e-08 4.780358166037758852e-08 1.640168823654880341e-08 1.816206969819120439e-09 1.920479424100432908e-11 6.473036854159095679e-08 4.355274795088087574e-08 1.014554223027394682e-08 2.683692881021762208e-10 6.240370763704997575e-08 3.487170363000254987e-08 2.724541500666634208e-09 5.778172418251525039e-08 1.823792306481494742e-08 3.885343706633537292e-08
1.182000000000000000e+03 6.921797544450036973e-16 -1.266912037886051400e-25 2.046161885833291786e-25 4.021205681104300946e-22 2.443353728894906758e-20 6.730882099178251239e-19 1.061129343208979426e-17 9.724665958294923200e-17 4.496341070251605820e-16 8.826831276385413363e-16 9.469246793532497813e-16 3.948329737407980822e-08 2.256264763349814643e-08 5.180863237686346662e-09 7.751922046311276855e-10 8.044928517277596583e-11 5.410635978645297066e-12 2.033080266310627572e-13 3.351774697293342477e-15 -3.306907546668029449e-17 1.172944504579701045e-14 6.178522704068043475e-08 4.059271696257580538e-08 1.386742693540342265e-08 2.942666696222218493e-09 3.915377504056204011e-10 2.952865434651409357e-11 1.002990378921983943e-12 8.861783891607193943e-15 3.673099440813211237e-15 6.568721884723368861e-08 4.723860823590212131e-08 1.902179351699940718e-08 4.520108717850324371e-09 5.980165854885344786e-10 3.642009920868552671e-11 6.233342873984933488e-13 -1.718771037812156058e-14 6.669873829581567860e-08 4.962482084454442884e-08 2.084371143088529475e-08 4.757990198787228822e-09 5.016703626149044833e-10 1.566958538992353685e-11 -3.478008280963065573e-14 6.665480927082511883e-08 4.962608118805196159e-08 1.988815201439813202e-08 3.698207095369312338e-09 2.119636090852529498e-10 9.058392406307224816e-13 6.593220774570756485e-08 4.771754557906010637e-08 1.637236073466049569e-08 1.813008345334238351e-09 1.917037213281582367e-11 6.461440609413049595e-08 4.347560643398694415e-08 1.012771465731168994e-08 2.678949409897817031e-10 6.229411307764012664e-08 3.481006811572651883e-08 2.719821618142550220e-09 5.768071465152653999e-08 1.820735831418368804e-08 3.878679947507298746e-08
1.183000000000000000e+03 6.885091446955589300e-16 -1.197901546382738550e-25 2.779984273965987773e-25 4.060292343638080757e-22 2.455566117567686330e-20 6.752206953944592466e-19 1.062779444034456820e-17 9.723018044433693301e-17 4.487622016132172156e-16 8.798911999238883988e-16 9.437224166212233857e-16 3.940490721945528603e-08 2.251884755536852945e-08 5.170940121943009260e-09 7.737240140654346863e-10 8.029842805610150277e-11 5.400577816825262744e-12 2.029356842494246019e-13 3.349243569999520092e-15 -3.587478210293132500e-17 1.109833867296295589e-14 6.166662602818205551e-08 4.051562516133387564e-08 1.384134583713257846e-08 2.937182317269210425e-09 3.908142799670312767e-10 2.947456899192270119e-11 1.001178831374238765e-12 8.857662118014365375e-15 3.672284140678157521e-15 6.556351151931315070e-08 4.715036540426609073e-08 1.898653632283066729e-08 4.511796647298980509e-09 5.969260186986945340e-10 3.635431729159165433e-11 6.222194509387152289e-13 -1.678348786428632828e-14 6.657497419401385996e-08 4.953336414910827980e-08 2.080557039768958515e-08 4.749353564979482615e-09 5.007671044749031064e-10 1.564163032680458543e-11 -3.395213472243889019e-14 6.653270440467627965e-08 4.953576736908162616e-08 1.985223045204541204e-08 3.691568251188712889e-09 2.115880004587326012e-10 9.043435088254430600e-13 6.581297792278545065e-08 4.763173229004272238e-08 1.634310648640599010e-08 1.809817672697132013e-09 1.913606429047851219e-11 6.449873690267740950e-08 4.339865179959297607e-08 1.010993463271585667e-08 2.674217122347263010e-10 6.218480259053787824e-08 3.474859961246184031e-08 2.715111035180244211e-09 5.757992262687118247e-08 1.817686557636039380e-08 3.872035404497808376e-08
1.184000000000000000e+03 6.848176990369375768e-16 -1.126791153122953407e-25 3.524870589331653398e-25 4.099193532721802124e-22 2.467542663472539484e-20 6.773001656356636916e-19 1.064370833941166827e-17 9.721071309700666750e-17 4.478875394972349005e-16 8.771084991083194984e-16 9.405335570769911592e-16 3.932673547805215088e-08 2.247516713487222707e-08 5.161043800186978973e-09 7.722597479161920385e-10 8.014797076042380924e-11 5.390546113992499655e-12 2.025640102185096944e-13 3.345911029222900402e-15 -3.932209927160236317e-17 1.045364848442397303e-14 6.154834585047078640e-08 4.043873990944792839e-08 1.381533400661234009e-08 2.931712402293935146e-09 3.900927025160929408e-10 2.942062365025185387e-11 9.993715327695839857e-13 8.853540030100866799e-15 3.665026126081534834e-15 6.544013308464249535e-08 4.706235564833160966e-08 1.895137165068355785e-08 4.503506220477631050e-09 5.958382657301663962e-10 3.628870507348532361e-11 6.211080103739147258e-13 -1.637576262098328475e-14 6.645153519249470820e-08 4.944214603418182980e-08 2.076752817289458461e-08 4.740739107444147022e-09 4.998661835062328048e-10 1.561374435705830607e-11 -3.309646915747309286e-14 6.641091622842677113e-08 4.944568588749280645e-08 1.981640122600591234e-08 3.684946490990098442e-09 2.112133020958355623e-10 9.029027090907620500e-13 6.569405397723474861e-08 4.754614101297432427e-08 1.631392532051409313e-08 1.806634901223626469e-09 1.910187168899812490e-11 6.438336030805473631e-08 4.332188321181727915e-08 1.009220187929125061e-08 2.669496069240708998e-10 6.207577427668412638e-08 3.468729808334337064e-08 2.710409744808915852e-09 5.747934852621359347e-08 1.814644379746966280e-08 3.865410044054524585e-08
1.185000000000000000e+03 6.811055121346925735e-16 -1.053953479575625021e-25 4.278107988855458505e-25 4.137836741847885555e-22 2.479275962694938383e-20 6.793255536470815408e-19 1.065902197785901797e-17 9.718817579214885607e-17 4.470099396939022977e-16 8.743349306351567317e-16 9.373580404550511280e-16 3.924878132211122701e-08 2.243160592520986150e-08 5.151174173259688706e-09 7.707993917719676322e-10 7.999791182488186242e-11 5.380540779654140255e-12 2.021929939081964557e-13 3.341758426770869256e-15 -4.341819050503819097e-17 9.796719702741654937e-15 6.143038531905034693e-08 4.036206044788849042e-08 1.378939118996543648e-08 2.926256898504104690e-09 3.893730112082904195e-10 2.936681781481546657e-11 9.975684644510170314e-13 8.849426239083568253e-15 3.651165268440601642e-15 6.531708233907936711e-08 4.697457811578412970e-08 1.891629916666973481e-08 4.495237359807864250e-09 5.947533168630164186e-10 3.622326188489434226e-11 6.199999724070887430e-13 -1.596530966350051578e-14 6.632842011735653227e-08 4.935116564287477906e-08 2.072958441178788377e-08 4.732146745942940731e-09 4.989675911123818394e-10 1.558592730911058268e-11 -3.221448833597189841e-14 6.628944362851836319e-08 4.935583594128095240e-08 1.978066397406706294e-08 3.678341766252897223e-09 2.108395100758886583e-10 9.015169458683603061e-13 6.557543472670420374e-08 4.746077097086522354e-08 1.628481706624343369e-08 1.803459980503534213e-09 1.906779529582798100e-11 6.426827565302796033e-08 4.324529983882076478e-08 1.007451612130647072e-08 2.664786301010133232e-10 6.196702624740407318e-08 3.462616349032860362e-08 2.705717740025379455e-09 5.737899276254373142e-08 1.811609193012998374e-08 3.858803832689139535e-08
1.186000000000000000e+03 6.773726781939680493e-16 -9.797586537599336892e-26 5.037001818846971847e-25 4.176149954760387429e-22 2.490758663230706625e-20 6.812958000774614383e-19 1.067372229789552114e-17 9.716248735738640337e-17 4.461292224631765209e-16 8.715704005063551298e-16 9.341958067818220574e-16 3.917104392759043688e-08 2.238816348157336985e-08 5.141331142442480073e-09 7.693429312850063417e-10 7.984824979505243107e-11 5.370561723701676490e-12 2.018226247543099835e-13 3.336767246964948865e-15 -4.817016558655065106e-17 9.128888599897258139e-15 6.131274325069984399e-08 4.028558602098108016e-08 1.376351713443521618e-08 2.920815753339943701e-09 3.886551992291026693e-10 2.931315098114887365e-11 9.957696078510588473e-13 8.845329298145168541e-15 3.630542573306000440e-15 6.519435808379356442e-08 4.688703195806671265e-08 1.888131853836249548e-08 4.486989988049626597e-09 5.936711624188350083e-10 3.615798705941203644e-11 6.188953436671112483e-13 -1.555289881362862859e-14 6.620562779983825759e-08 4.926042212203830466e-08 2.069173877113808062e-08 4.723576400589333542e-09 4.980713187348549683e-10 1.555817901195470308e-11 -3.130758526491675273e-14 6.616828549619850686e-08 4.926621673186635273e-08 1.974501833567045330e-08 3.671754028637927413e-09 2.104666204968834246e-10 9.001863224277724528e-13 6.545711899420397520e-08 4.737562139006998983e-08 1.625578155338042822e-08 1.800292860399066582e-09 1.903383607091873585e-11 6.415348228229802256e-08 4.316890085278481929e-08 1.005687708448552205e-08 2.660087867651856015e-10 6.185855662434669070e-08 3.456519579420815913e-08 2.701035013794443229e-09 5.727885574421057523e-08 1.808580893341402131e-08 3.852216736975536136e-08
1.187000000000000000e+03 6.736237466288562720e-16 -9.045743259491159363e-26 5.798875500366686668e-25 4.214061642356643265e-22 2.501983464654068368e-20 6.832098531694533546e-19 1.068779633476937524e-17 9.713356719308190460e-17 4.452452093003835815e-16 8.688148152791379696e-16 9.310467963740396975e-16 3.909352247414515393e-08 2.234483936113558497e-08 5.131514609454295566e-09 7.678903521708976021e-10 7.969898322291631627e-11 5.360608856408999282e-12 2.014528922582173723e-13 3.330919105789840928e-15 -5.358508090125230091e-17 8.451482553554232684e-15 6.119541846744603149e-08 4.020931587638869790e-08 1.373771158837979261e-08 2.915388914472977202e-09 3.879392597938471198e-10 2.925962264699731297e-11 9.939749444912653860e-13 8.841257702800576946e-15 3.603000173086260857e-15 6.507195912523918018e-08 4.679971633036038994e-08 1.884642943478918505e-08 4.478764028299484074e-09 5.925917927605247634e-10 3.609287993368088808e-11 6.177941307092625802e-13 -1.513929473238509714e-14 6.608315707629270486e-08 4.916991462224575084e-08 2.065399090918717703e-08 4.715027991846719122e-09 4.971773578529732690e-10 1.553049929514899699e-11 -3.037714379470556528e-14 6.604744072749542626e-08 4.917682746407655896e-08 1.970946395190299136e-08 3.665183229986554664e-09 2.100946294753748803e-10 8.989109408747704691e-13 6.533910560807714162e-08 4.729069150027025216e-08 1.622681861223725909e-08 1.797133491043254884e-09 1.899999496676785669e-11 6.403897954249431979e-08 4.309268542988922823e-08 1.003928449599945789e-08 2.655400818729489647e-10 6.175036353942467418e-08 3.450439495461609312e-08 2.696361559049267042e-09 5.717893787495526440e-08 1.805559377280910013e-08 3.845648723549729811e-08
1.188000000000000000e+03 6.698587882468241088e-16 -8.287656842687416776e-26 6.561070415363092031e-25 4.251500759609783550e-22 2.512943117787947777e-20 6.850666687107404247e-19 1.070123121617045377e-17 9.710133526867005860e-17 4.443577229283743508e-16 8.660680820626605825e-16 9.279109498371666367e-16 3.901621614510887311e-08 2.230163312303987251e-08 5.121724476449407118e-09 7.664416402082460878e-10 7.955011066682530296e-11 5.350682088430463856e-12 2.010837859864264174e-13 3.324195750048244598e-15 -5.966993978449091895e-17 7.765820102943023516e-15 6.107840979653602004e-08 4.013324926509451456e-08 1.371197430126627526e-08 2.909976329804834493e-09 3.872251861475253002e-10 2.920623231230450039e-11 9.921844559817423251e-13 8.837219891260817920e-15 3.568381319821634973e-15 6.494988427512729814e-08 4.671263039156489265e-08 1.881163152642372546e-08 4.470559403988872673e-09 5.915151982920905769e-10 3.602793984737641774e-11 6.166963400157535045e-13 -1.472525695251873617e-14 6.596100678816014669e-08 4.907964229777339213e-08 2.061634048564310104e-08 4.706501440526608444e-09 4.962856999836796478e-10 1.550288798881453221e-11 -2.942453867643996473e-14 6.592690822319379284e-08 4.908766734612919333e-08 1.967400046548818173e-08 3.658629322319860785e-09 2.097235331463807678e-10 8.976909021596902227e-13 6.522139340197164306e-08 4.720598053445771195e-08 1.619792807364984637e-08 1.793981822838383504e-09 1.896627292846867506e-11 6.392476678216776951e-08 4.301665275029029901e-08 1.002173808445811131e-08 2.650725203376872854e-10 6.164244513475469980e-08 3.444376093004022743e-08 2.691697368691736716e-09 5.707923955394410027e-08 1.802544542017804598e-08 3.839099759109831439e-08
1.189000000000000000e+03 6.660778735158475021e-16 -7.526954701902277394e-26 7.320945793574788466e-25 4.288396742511942488e-22 2.523630424376503462e-20 6.868652099855022404e-19 1.071401416163674539e-17 9.706571211901478214e-17 4.434665872897319941e-16 8.633301085146914189e-16 9.247882080638084664e-16 3.893912412747388124e-08 2.225854432838982428e-08 5.111960646015141353e-09 7.649967812383446661e-10 7.940163069146900806e-11 5.340781330798962352e-12 2.007152955701865137e-13 3.316579056521411063e-15 -6.643169286790259388e-17 7.073211004370895486e-15 6.096171607041007928e-08 4.005738544138451414e-08 1.368630502366498605e-08 2.904577947466050978e-09 3.865129715646692432e-10 2.915297947920123674e-11 9.903981240206614006e-13 8.833224244794482421e-15 3.526530378006916561e-15 6.482813235039858348e-08 4.662577330427918293e-08 1.877692448517908476e-08 4.462376038882382822e-09 5.904413694584301523e-10 3.596316614319097062e-11 6.156019779962484623e-13 -1.431153991079578380e-14 6.583917578194207607e-08 4.898960430658130227e-08 2.057878716167216628e-08 4.697996667786822398e-09 4.953963366813409363e-10 1.547534492363278171e-11 -2.845113561882899148e-14 6.580668688881028055e-08 4.899873558961459784e-08 1.963862752077745357e-08 3.652092257837815316e-09 2.093533276632810758e-10 8.965263060856979248e-13 6.510398121481218341e-08 4.712148772891722886e-08 1.616910976897587577e-08 1.790837806454432534e-09 1.893267089375916468e-11 6.381084335178392779e-08 4.294080199809906310e-08 1.000423757990185477e-08 2.646061070300980389e-10 6.153479956259802648e-08 3.438329367783230758e-08 2.687042435592826333e-09 5.697976117580132219e-08 1.799536285372018594e-08 3.832569810415988461e-08
1.190000000000000000e+03 6.622766393272590247e-16 -6.767239939203659336e-26 8.075878600191896282e-25 4.324679505038022398e-22 2.534038236759872008e-20 6.886044477262070897e-19 1.072613248196479601e-17 9.702661884079109938e-17 4.425716275390319638e-16 8.606008028383171742e-16 9.216785122321411868e-16 3.886224561187201351e-08 2.221557254023903098e-08 5.102223021169623043e-09 7.635557611648478679e-10 7.925354186784194839e-11 5.330906494924000466e-12 2.003474107050921053e-13 3.308051031135378308e-15 -7.387723842310117697e-17 6.374956286359549344e-15 6.084533612667450630e-08 3.998172366283043392e-08 1.366070350724373195e-08 2.899193715814885296e-09 3.858026093491887140e-10 2.909986365199413419e-11 9.886159303937799721e-13 8.829279088086766904e-15 3.477292817462870322e-15 6.470670217319619099e-08 4.653914423478239585e-08 1.874230798439989204e-08 4.454213857076034715e-09 5.893702967451259687e-10 3.589855816681779981e-11 6.145110509883808414e-13 -1.389889298006919886e-14 6.571766290917496161e-08 4.889979981029439524e-08 2.054133059989165384e-08 4.689513595129704256e-09 4.945092595375550557e-10 1.544786993084331335e-11 -2.745829134471207965e-14 6.568677563456933275e-08 4.891003140947868842e-08 1.960334476374151819e-08 3.645571988918447938e-09 2.089840091977183897e-10 8.954172513169976148e-13 6.498686789077243707e-08 4.703721232320993966e-08 1.614036353009277709e-08 1.787701392827528666e-09 1.889918979307035082e-11 6.369720860371608065e-08 4.286513236135966344e-08 9.986782713793410994e-09 2.641408467784811963e-10 6.142742498530161384e-08 3.432299315421816716e-08 2.682396752592951444e-09 5.688050313064155287e-08 1.796534505793268263e-08 3.826058844290337230e-08
1.191000000000000000e+03 6.584684551926052325e-16 -6.012091496876213774e-26 8.823263424271246881e-25 4.360279436129862327e-22 2.544159457551113087e-20 6.902833600657317016e-19 1.073757357862419834e-17 9.698397708889136275e-17 4.416726700351553384e-16 8.578800737786682262e-16 9.185818038043470927e-16 3.878557979255561511e-08 2.217271732358088801e-08 5.092511505359535924e-09 7.621185659534482527e-10 7.910584277321100917e-11 5.321057492589795902e-12 1.999801211506892393e-13 3.298593808132858068e-15 -8.201342270302123077e-17 5.672348304413271560e-15 6.072926880807477207e-08 3.990626319027264517e-08 1.363516950476212058e-08 2.893823583436135215e-09 3.850940928342199407e-10 2.904688433715430717e-11 9.868378569739654338e-13 8.825392689596092100e-15 3.420515206255920489e-15 6.458559257083881880e-08 4.645274235301466194e-08 1.870778169885499283e-08 4.446072782995571836e-09 5.883019706782386912e-10 3.583411526693507191e-11 6.134235652582687523e-13 -1.348806050113283426e-14 6.559646702640430712e-08 4.881022797418349278e-08 2.050397046436241392e-08 4.681052144400342056e-09 4.936244601809565252e-10 1.542046284224149896e-11 -2.644735364720409260e-14 6.556717337537908795e-08 4.882155402400597463e-08 1.956815184196180939e-08 3.639068468117028735e-09 2.086155739394989406e-10 8.943638353869785674e-13 6.487005227924732188e-08 4.695315356015656241e-08 1.611168918939575214e-08 1.784572533158408090e-09 1.886583054957441932e-11 6.358386189223837517e-08 4.278964303202784109e-08 9.969373219009738402e-09 2.636767443690266183e-10 6.132031957523945196e-08 3.426285931430773343e-08 2.677760312502330541e-09 5.678146580410205842e-08 1.793539102357207694e-08 3.819566827616950079e-08
1.192000000000000000e+03 6.546445092365082701e-16 -5.265064309259659307e-26 9.560512367899836837e-25 4.395127396700655739e-22 2.553987039315339904e-20 6.919009324898045467e-19 1.074832494317599028e-17 9.693770907285597786e-17 4.407695423336525508e-16 8.551678306196678389e-16 9.154980245250638731e-16 3.870912586737860209e-08 2.212997824533850388e-08 5.082826002457897583e-09 7.606851816315558768e-10 7.895853199108287379e-11 5.311234235953381676e-12 1.996134167300842656e-13 3.288189649250730402e-15 -9.084704028093268563e-17 4.966670795420311162e-15 6.061351296246886638e-08 3.983100328780319921e-08 1.360970277006591222e-08 2.888467499139969650e-09 3.843874153819743944e-10 2.899404104330629587e-11 9.850638857207212421e-13 8.821573261908328379e-15 3.356045203665736688e-15 6.446480237579377541e-08 4.636656683255821447e-08 1.867334530473018311e-08 4.437952741394774338e-09 5.872363818241020314e-10 3.576983679519013775e-11 6.123395270010249482e-13 -1.307978181436205941e-14 6.547558699515881710e-08 4.872088796714666315e-08 2.046670642058150065e-08 4.672612237784798437e-09 4.927419302770249703e-10 1.539312349017622346e-11 -2.541966144546518566e-14 6.544787903080757027e-08 4.873330265480259911e-08 1.953304840462196017e-08 3.632581648165254662e-09 2.082480180964944550e-10 8.933661547063091811e-13 6.475353323482553673e-08 4.686931068582080656e-08 1.608308657979581274e-08 1.781451178910889719e-09 1.883259407923245717e-11 6.347080257351904319e-08 4.271433320594954771e-08 9.952008829833941222e-09 2.632138045460989150e-10 6.121348151475448667e-08 3.420289211210505270e-08 2.673133108101342820e-09 5.668264957737490911e-08 1.790549974761613514e-08 3.813093727341785021e-08
