 L        TxT           TxW1          TxW2          TxW3          TxW4          TxW5          TxW6          TxW7          TxW8          TxW9         TxW10         W1xW1         W1xW2         W1xW3         W1xW4         W1xW5         W1xW6         W1xW7         W1xW8         W1xW9         W1xW10        W2xW2         W2xW3         W2xW4         W2xW5         W2xW6         W2xW7         W2xW8         W2xW9         W2xW10        W3xW3         W3xW4         W3xW5         W3xW6         W3xW7         W3xW8         W3xW9         W3xW10        W4xW4         W4xW5         W4xW6         W4xW7         W4xW8         W4xW9         W4xW10        W5xW5         W5xW6         W5xW7         W5xW8         W5xW9         W5xW10        W6xW6         W6xW7         W6xW8         W6xW9         W6xW10        W7xW7         W7xW8         W7xW9         W7xW10        W8xW8         W8xW9         W8xW10        W9xW9         W9xW10       W10xW10      
159   1.559885e-13  9.135366e-13  1.371021e-12  1.506594e-12  1.607822e-12  1.650702e-12  1.619355e-12  1.528717e-12  1.399062e-12  1.245917e-12  1.038334e-12  2.559946e-06  1.232226e-06  2.488930e-07  3.366847e-08  3.318816e-09  2.192791e-10  8.260592e-12  8.861386e-14 -9.665370e-14  2.887227e-12  3.034070e-06  1.795782e-06  5.749091e-07  1.178442e-07  1.535910e-08  1.135656e-09  3.675052e-11  1.564242e-13  1.174892e-13  2.733711e-06  1.893840e-06  7.424404e-07  1.721355e-07  2.210524e-08  1.271327e-09  2.041596e-11  3.939483e-14  2.603771e-06  1.885283e-06  7.682418e-07  1.689968e-07  1.679872e-08  4.858216e-10  1.183813e-12  2.453131e-06  1.760440e-06  6.760402e-07  1.185672e-07  6.309611e-09  2.720119e-11  2.236379e-06  1.540181e-06  4.974111e-07  5.117425e-08  4.932445e-10  1.975117e-06  1.251148e-06  2.717047e-07  6.587061e-09  1.693040e-06  8.847411e-07  6.393109e-08  1.371560e-06  4.029279e-07  7.864148e-07
160   1.550636e-13  8.923354e-13  1.342746e-12  1.473556e-12  1.571624e-12  1.615939e-12  1.588434e-12  1.501879e-12  1.375551e-12  1.224940e-12  1.020031e-12  2.531985e-06  1.220715e-06  2.470150e-07  3.336298e-08  3.282295e-09  2.168321e-10  8.176773e-12  8.610677e-14 -8.695361e-14  2.745568e-12  3.010853e-06  1.780779e-06  5.689819e-07  1.165313e-07  1.519886e-08  1.125679e-09  3.650710e-11  1.809744e-13  1.344623e-13  2.706401e-06  1.873017e-06  7.344236e-07  1.704747e-07  2.192866e-08  1.263396e-09  2.031853e-11  4.017835e-14  2.575447e-06  1.866339e-06  7.615207e-07  1.677759e-07  1.670201e-08  4.835006e-10  1.174638e-12  2.431076e-06  1.746799e-06  6.716744e-07  1.179375e-07  6.280512e-09  2.706747e-11  2.221376e-06  1.531378e-06  4.949718e-07  5.094514e-08  4.908956e-10  1.965135e-06  1.245438e-06  2.705155e-07  6.556002e-09  1.685676e-06  8.808973e-07  6.362996e-08  1.365456e-06  4.009876e-07  7.822927e-07
161   1.541404e-13  8.717167e-13  1.315275e-12  1.441534e-12  1.536360e-12  1.581904e-12  1.558095e-12  1.475561e-12  1.352547e-12  1.204473e-12  1.002202e-12  2.504439e-06  1.209272e-06  2.451673e-07  3.306598e-08  3.246564e-09  2.144088e-10  8.091571e-12  8.368800e-14 -7.663968e-14  2.594796e-12  2.987917e-06  1.766172e-06  5.632016e-07  1.152393e-07  1.503957e-08  1.115671e-09  3.625689e-11  2.045080e-13  1.497183e-13  2.679795e-06  1.852586e-06  7.264889e-07  1.688172e-07  2.175126e-08  1.255398e-09  2.021458e-11  3.925881e-14  2.547453e-06  1.847482e-06  7.547881e-07  1.665474e-07  1.660465e-08  4.811741e-10  1.161226e-12  2.409007e-06  1.733092e-06  6.672774e-07  1.173042e-07  6.251476e-09  2.693120e-11  2.206270e-06  1.522514e-06  4.925236e-07  5.071711e-08  4.885864e-10  1.955104e-06  1.239726e-06  2.693356e-07  6.525502e-09  1.678349e-06  8.770983e-07  6.333444e-08  1.359451e-06  3.990851e-07  7.782493e-07
162   1.532189e-13  8.516614e-13  1.288573e-12  1.410491e-12  1.502010e-12  1.548587e-12  1.528325e-12  1.449746e-12  1.330032e-12  1.184496e-12  9.848319e-13  2.477305e-06  1.197898e-06  2.433466e-07  3.277716e-08  3.211631e-09  2.120116e-10  8.005289e-12  8.138323e-14 -6.586221e-14  2.436494e-12  2.965231e-06  1.751940e-06  5.575672e-07  1.139689e-07  1.488139e-08  1.105638e-09  3.600055e-11  2.269638e-13  1.629447e-13  2.653886e-06  1.832554e-06  7.186420e-07  1.671643e-07  2.157315e-08  1.247335e-09  2.010487e-11  3.686156e-14  2.519811e-06  1.828727e-06  7.480484e-07  1.653117e-07  1.650658e-08  4.788409e-10  1.144284e-12  2.386939e-06  1.719325e-06  6.628492e-07  1.166669e-07  6.222476e-09  2.679298e-11  2.191062e-06  1.513586e-06  4.900648e-07  5.048994e-08  4.863149e-10  1.945017e-06  1.234008e-06  2.681639e-07  6.495536e-09  1.671052e-06  8.733411e-07  6.304430e-08  1.353537e-06  3.972189e-07  7.742825e-07
163   1.522990e-13  8.321510e-13  1.262606e-12  1.380390e-12  1.468556e-12  1.515977e-12  1.499114e-12  1.424419e-12  1.307990e-12  1.164993e-12  9.679051e-13  2.450577e-06  1.186595e-06  2.415497e-07  3.249620e-08  3.177506e-09  2.096428e-10  7.918220e-12  7.921681e-14 -5.476444e-14  2.272172e-12  2.942761e-06  1.738062e-06  5.520778e-07  1.127207e-07  1.472441e-08  1.095587e-09  3.573873e-11  2.482842e-13  1.738451e-13  2.628663e-06  1.812930e-06  7.108884e-07  1.655171e-07  2.139439e-08  1.239205e-09  1.999012e-11  3.320172e-14  2.492538e-06  1.810087e-06  7.413055e-07  1.640690e-07  1.640778e-08  4.764995e-10  1.124486e-12  2.364887e-06  1.705504e-06  6.583899e-07  1.160254e-07  6.193487e-09  2.665338e-11  2.175754e-06  1.504591e-06  4.875936e-07  5.026343e-08  4.840795e-10  1.934868e-06  1.228280e-06  2.669994e-07  6.466080e-09  1.663779e-06  8.696225e-07  6.275933e-08  1.347713e-06  3.953879e-07  7.703906e-07
164   1.513801e-13  8.131679e-13  1.237338e-12  1.351198e-12  1.435979e-12  1.484064e-12  1.470449e-12  1.399565e-12  1.286403e-12  1.145947e-12  9.514075e-13  2.424253e-06  1.175364e-06  2.397736e-07  3.222282e-08  3.144195e-09  2.073044e-10  7.830637e-12  7.721188e-14 -4.348290e-14  2.103269e-12  2.920479e-06  1.724517e-06  5.467323e-07  1.114956e-07  1.456876e-08  1.085526e-09  3.547204e-11  2.684146e-13  1.821384e-13  2.604119e-06  1.793721e-06  7.032333e-07  1.638767e-07  2.121506e-08  1.231010e-09  1.987102e-11  2.848465e-14  2.465651e-06  1.791574e-06  7.345631e-07  1.628198e-07  1.630822e-08  4.741490e-10  1.102474e-12  2.342862e-06  1.691634e-06  6.538997e-07  1.153792e-07  6.164482e-09  2.651292e-11  2.160349e-06  1.495527e-06  4.851084e-07  5.003738e-08  4.818786e-10  1.924652e-06  1.222537e-06  2.658413e-07  6.437111e-09  1.656525e-06  8.659397e-07  6.247932e-08  1.341973e-06  3.935908e-07  7.665719e-07
165   1.504623e-13  7.946948e-13  1.212740e-12  1.322879e-12  1.404262e-12  1.452838e-12  1.442320e-12  1.375169e-12  1.265254e-12  1.127343e-12  9.353251e-13  2.398327e-06  1.164207e-06  2.380154e-07  3.195673e-08  3.111706e-09  2.049984e-10  7.742806e-12  7.539039e-14 -3.214764e-14  1.931158e-12  2.898354e-06  1.711285e-06  5.415299e-07  1.102940e-07  1.441455e-08  1.075461e-09  3.520107e-11  2.873037e-13  1.875580e-13  2.580243e-06  1.774935e-06  6.956815e-07  1.622442e-07  2.103523e-08  1.222748e-09  1.974824e-11  2.290636e-14  2.439168e-06  1.773201e-06  7.278251e-07  1.615643e-07  1.620788e-08  4.717880e-10  1.078863e-12  2.320879e-06  1.677720e-06  6.493785e-07  1.147282e-07  6.135440e-09  2.637212e-11  2.144847e-06  1.486392e-06  4.826078e-07  4.981162e-08  4.797106e-10  1.914363e-06  1.216775e-06  2.646885e-07  6.408605e-09  1.649283e-06  8.622900e-07  6.220405e-08  1.336313e-06  3.918264e-07  7.628246e-07
166   1.495453e-13  7.767153e-13  1.188779e-12  1.295403e-12  1.373387e-12  1.422289e-12  1.414716e-12  1.351217e-12  1.244529e-12  1.109163e-12  9.196446e-13  2.372796e-06  1.153125e-06  2.362723e-07  3.169765e-08  3.080046e-09  2.027268e-10  7.654978e-12  7.377317e-14 -2.088259e-14  1.757148e-12  2.876360e-06  1.698349e-06  5.364694e-07  1.091165e-07  1.426187e-08  1.065399e-09  3.492638e-11  3.049031e-13  1.898513e-13  2.557027e-06  1.756578e-06  6.882375e-07  1.606205e-07  2.085499e-08  1.214420e-09  1.962240e-11  1.665393e-14  2.413103e-06  1.754978e-06  7.210946e-07  1.603027e-07  1.610671e-08  4.694155e-10  1.054237e-12  2.298948e-06  1.663766e-06  6.448264e-07  1.140719e-07  6.106336e-09  2.623146e-11  2.129251e-06  1.477184e-06  4.800903e-07  4.958596e-08  4.775739e-10  1.903997e-06  1.210990e-06  2.635401e-07  6.380542e-09  1.642048e-06  8.586708e-07  6.193334e-08  1.330729e-06  3.900937e-07  7.591470e-07
167   1.486290e-13  7.592133e-13  1.165426e-12  1.268738e-12  1.343337e-12  1.392408e-12  1.387627e-12  1.327695e-12  1.224213e-12  1.091394e-12  9.043530e-13  2.347656e-06  1.142119e-06  2.345418e-07  3.144532e-08  3.049220e-09  2.004914e-10  7.567391e-12  7.238000e-14 -9.805797e-15  1.582486e-12  2.854470e-06  1.685690e-06  5.315500e-07  1.079638e-07  1.411083e-08  1.055345e-09  3.464851e-11  3.211673e-13  1.887790e-13  2.534462e-06  1.738655e-06  6.809058e-07  1.590066e-07  2.067438e-08  1.206025e-09  1.949411e-11  9.905899e-15  2.387470e-06  1.736918e-06  7.143752e-07  1.590354e-07  1.600471e-08  4.670304e-10  1.029154e-12  2.277080e-06  1.649779e-06  6.402436e-07  1.134103e-07  6.077150e-09  2.609142e-11  2.113561e-06  1.467901e-06  4.775545e-07  4.936023e-08  4.754672e-10  1.893549e-06  1.205178e-06  2.623955e-07  6.352901e-09  1.634816e-06  8.550795e-07  6.166701e-08  1.325219e-06  3.883914e-07  7.555377e-07
168   1.477135e-13  7.421735e-13  1.142652e-12  1.242855e-12  1.314097e-12  1.363186e-12  1.361042e-12  1.304591e-12  1.204290e-12  1.074022e-12  8.894378e-13  2.322902e-06  1.131190e-06  2.328213e-07  3.119948e-08  3.019234e-09  1.982938e-10  7.480273e-12  7.122961e-14  9.703227e-16  1.408363e-12  2.832659e-06  1.673292e-06  5.267704e-07  1.068362e-07  1.396151e-08  1.045304e-09  3.436795e-11  3.360535e-13  1.841142e-13  2.512541e-06  1.721172e-06  6.736904e-07  1.574034e-07  2.049349e-08  1.197565e-09  1.936394e-11  2.832631e-15  2.362284e-06  1.719030e-06  7.076699e-07  1.577626e-07  1.590184e-08  4.646319e-10  1.004145e-12  2.255287e-06  1.635761e-06  6.356302e-07  1.127430e-07  6.047860e-09  2.595243e-11  2.097780e-06  1.458541e-06  4.749992e-07  4.913428e-08  4.733890e-10  1.883014e-06  1.199336e-06  2.612537e-07  6.325661e-09  1.627580e-06  8.515137e-07  6.140485e-08  1.319777e-06  3.867186e-07  7.519949e-07
169   1.467986e-13  7.255808e-13  1.120431e-12  1.217723e-12  1.285651e-12  1.334612e-12  1.334952e-12  1.281891e-12  1.184746e-12  1.057031e-12  8.748868e-13  2.298531e-06  1.120340e-06  2.311083e-07  3.095988e-08  2.990090e-09  1.961356e-10  7.393841e-12  7.033977e-14  1.133871e-14  1.235912e-12  2.810903e-06  1.661138e-06  5.221298e-07  1.057344e-07  1.381400e-08  1.035284e-09  3.408522e-11  3.495214e-13  1.756423e-13  2.491254e-06  1.704134e-06  6.665952e-07  1.558117e-07  2.031236e-08  1.189038e-09  1.923245e-11 -4.403311e-15  2.337557e-06  1.701324e-06  7.009816e-07  1.564845e-07  1.579809e-08  4.622189e-10  9.797182e-13  2.233579e-06  1.621717e-06  6.309863e-07  1.120698e-07  6.018449e-09  2.581491e-11  2.081909e-06  1.449103e-06  4.724231e-07  4.890796e-08  4.713379e-10  1.872388e-06  1.193459e-06  2.601139e-07  6.298804e-09  1.620338e-06  8.479711e-07  6.114672e-08  1.314401e-06  3.850743e-07  7.485171e-07
170   1.458842e-13  7.094210e-13  1.098734e-12  1.193316e-12  1.257982e-12  1.306678e-12  1.309347e-12  1.259584e-12  1.165569e-12  1.040408e-12  8.606884e-13  2.274539e-06  1.109570e-06  2.294006e-07  3.072629e-08  2.961795e-09  1.940184e-10  7.308303e-12  6.972731e-14  2.119745e-14  1.066214e-12  2.789178e-06  1.649211e-06  5.176271e-07  1.046586e-07  1.366839e-08  1.025287e-09  3.380076e-11  3.615333e-13  1.631602e-13  2.470593e-06  1.687547e-06  6.596237e-07  1.542324e-07  2.013105e-08  1.180446e-09  1.910015e-11 -1.164684e-14  2.313301e-06  1.683808e-06  6.943132e-07  1.552015e-07  1.569343e-08  4.597906e-10  9.563562e-13  2.211966e-06  1.607652e-06  6.263120e-07  1.113904e-07  5.988897e-09  2.567926e-11  2.065949e-06  1.439584e-06  4.698250e-07  4.868112e-08  4.693127e-10  1.861667e-06  1.187546e-06  2.589756e-07  6.272310e-09  1.613084e-06  8.444495e-07  6.089242e-08  1.309087e-06  3.834574e-07  7.451030e-07
171   1.449702e-13  6.936802e-13  1.077539e-12  1.169606e-12  1.231075e-12  1.279375e-12  1.284218e-12  1.237657e-12  1.146745e-12  1.024142e-12  8.468313e-13  2.250921e-06  1.098879e-06  2.276961e-07  3.049848e-08  2.934350e-09  1.919436e-10  7.223855e-12  6.940819e-14  3.044951e-14  9.003000e-13  2.767464e-06  1.637497e-06  5.132612e-07  1.036094e-07  1.352474e-08  1.015321e-09  3.351502e-11  3.720536e-13  1.464757e-13  2.450551e-06  1.671413e-06  6.527794e-07  1.526662e-07  1.994963e-08  1.171787e-09  1.896755e-11 -1.875000e-14  2.289528e-06  1.666492e-06  6.876674e-07  1.539136e-07  1.558784e-08  4.573461e-10  9.345196e-13  2.190456e-06  1.593569e-06  6.216074e-07  1.107048e-07  5.959187e-09  2.554587e-11  2.049902e-06  1.429983e-06  4.672039e-07  4.845362e-08  4.673122e-10  1.850848e-06  1.181593e-06  2.578379e-07  6.246163e-09  1.605814e-06  8.409468e-07  6.064181e-08  1.303833e-06  3.818671e-07  7.417511e-07
172   1.440568e-13  6.783447e-13  1.056818e-12  1.146568e-12  1.204917e-12  1.252694e-12  1.259555e-12  1.216099e-12  1.128262e-12  1.008218e-12  8.333046e-13  2.227675e-06  1.088270e-06  2.259925e-07  3.027623e-08  2.907759e-09  1.899125e-10  7.140684e-12  6.939749e-14  3.900259e-14  7.391498e-13  2.745738e-06  1.625982e-06  5.090310e-07  1.025871e-07  1.338314e-08  1.005388e-09  3.322844e-11  3.810491e-13  1.254071e-13  2.431118e-06  1.655737e-06  6.460654e-07  1.511139e-07  1.976815e-08  1.163063e-09  1.883513e-11 -2.557170e-14  2.266247e-06  1.649385e-06  6.810468e-07  1.526212e-07  1.548130e-08  4.548847e-10  9.146471e-13  2.169059e-06  1.579471e-06  6.168727e-07  1.100126e-07  5.929302e-09  2.541510e-11  2.033769e-06  1.420300e-06  4.645588e-07  4.822532e-08  4.653350e-10  1.839926e-06  1.175597e-06  2.567002e-07  6.220344e-09  1.598524e-06  8.374609e-07  6.039473e-08  1.298634e-06  3.803023e-07  7.384599e-07
173   1.431435e-13  6.634018e-13  1.036550e-12  1.124176e-12  1.179492e-12  1.226626e-12  1.235349e-12  1.194898e-12  1.110107e-12  9.926248e-13  8.200977e-13  2.204795e-06  1.077743e-06  2.242880e-07  3.005933e-08  2.882025e-09  1.879263e-10  7.058969e-12  6.970950e-14  4.676883e-14  5.836981e-13  2.723982e-06  1.614651e-06  5.049355e-07  1.015920e-07  1.324364e-08  9.954940e-10  3.294142e-11  3.884887e-13  9.978303e-14  2.412288e-06  1.640522e-06  6.394847e-07  1.495760e-07  1.958665e-08  1.154273e-09  1.870334e-11 -3.197738e-14  2.243470e-06  1.632492e-06  6.744537e-07  1.513245e-07  1.537381e-08  4.524056e-10  8.971568e-13  2.147782e-06  1.565363e-06  6.121080e-07  1.093137e-07  5.899225e-09  2.528729e-11  2.017553e-06  1.410533e-06  4.618887e-07  4.799612e-08  4.633801e-10  1.828899e-06  1.169554e-06  2.555618e-07  6.194838e-09  1.591210e-06  8.339900e-07  6.015103e-08  1.293489e-06  3.787622e-07  7.352282e-07
174   1.422304e-13  6.488388e-13  1.016712e-12  1.102406e-12  1.154787e-12  1.201163e-12  1.211593e-12  1.174045e-12  1.092268e-12  9.773512e-13  8.072005e-13  2.182279e-06  1.067298e-06  2.225806e-07  2.984756e-08  2.857149e-09  1.859863e-10  6.978879e-12  7.035774e-14  5.366469e-14  4.348349e-13  2.702176e-06  1.603491e-06  5.009736e-07  1.006246e-07  1.310632e-08  9.856429e-10  3.265434e-11  3.943433e-13  6.944127e-14  2.394053e-06  1.625772e-06  6.330402e-07  1.480533e-07  1.940519e-08  1.145418e-09  1.857262e-11 -3.783874e-14  2.221204e-06  1.615823e-06  6.678905e-07  1.500236e-07  1.526534e-08  4.499081e-10  8.824467e-13  2.126634e-06  1.551248e-06  6.073135e-07  1.086079e-07  5.868944e-09  2.516278e-11  2.001253e-06  1.400680e-06  4.591926e-07  4.776587e-08  4.614464e-10  1.817763e-06  1.163464e-06  2.544222e-07  6.169628e-09  1.583868e-06  8.305320e-07  5.991056e-08  1.288395e-06  3.772460e-07  7.320545e-07
175   1.413176e-13  6.346436e-13  9.972814e-13  1.081236e-12  1.130787e-12  1.176297e-12  1.188277e-12  1.153529e-12  1.074735e-12  9.623854e-13  7.946031e-13  2.160122e-06  1.056936e-06  2.208685e-07  2.964074e-08  2.833133e-09  1.840936e-10  6.900575e-12  7.135497e-14  5.961074e-14  2.934073e-13  2.680302e-06  1.592489e-06  4.971442e-07  9.968496e-08  1.297124e-08  9.758386e-10  3.236758e-11  3.985857e-13  3.422896e-14  2.376404e-06  1.611489e-06  6.267344e-07  1.465464e-07  1.922380e-08  1.136497e-09  1.844338e-11 -4.303347e-14  2.199460e-06  1.599383e-06  6.613594e-07  1.487188e-07  1.515587e-08  4.473915e-10  8.708959e-13  2.105622e-06  1.537130e-06  6.024893e-07  1.078950e-07  5.838442e-09  2.504187e-11  1.984871e-06  1.390740e-06  4.564696e-07  4.753448e-08  4.595327e-10  1.806516e-06  1.157322e-06  2.532809e-07  6.144700e-09  1.576496e-06  8.270853e-07  5.967318e-08  1.283348e-06  3.757529e-07  7.289377e-07
176   1.404048e-13  6.208047e-13  9.782399e-13  1.060642e-12  1.107479e-12  1.152018e-12  1.165393e-12  1.133339e-12  1.057497e-12  9.477169e-13  7.822959e-13  2.138320e-06  1.046658e-06  2.191504e-07  2.943863e-08  2.809969e-09  1.822488e-10  6.824180e-12  7.270487e-14  6.455619e-14  1.600414e-13  2.658349e-06  1.581633e-06  4.934449e-07  9.877327e-08  1.283845e-08  9.660859e-10  3.208147e-11  4.012166e-13 -5.833332e-15  2.359329e-06  1.597671e-06  6.205690e-07  1.450559e-07  1.904257e-08  1.127513e-09  1.831592e-11 -4.746203e-14  2.178240e-06  1.583180e-06  6.548631e-07  1.474105e-07  1.504543e-08  4.448555e-10  8.627440e-13  2.084755e-06  1.523012e-06  5.976366e-07  1.071751e-07  5.807708e-09  2.492475e-11  1.968413e-06  1.380715e-06  4.537195e-07  4.730184e-08  4.576378e-10  1.795156e-06  1.151128e-06  2.521371e-07  6.120035e-09  1.569090e-06  8.236478e-07  5.943872e-08  1.278345e-06  3.742818e-07  7.258762e-07
177   1.394921e-13  6.073117e-13  9.595782e-13  1.040604e-12  1.084840e-12  1.128315e-12  1.142937e-12  1.113474e-12  1.040546e-12  9.333359e-13  7.702695e-13  2.116864e-06  1.036468e-06  2.174274e-07  2.924089e-08  2.787612e-09  1.804510e-10  6.749681e-12  7.437761e-14  6.855077e-14  3.461950e-14  2.636334e-06  1.570911e-06  4.898678e-07  9.788854e-08  1.270796e-08  9.563932e-10  3.179622e-11  4.023397e-13 -5.007266e-14  2.342790e-06  1.584298e-06  6.145424e-07  1.435826e-07  1.886168e-08  1.118475e-09  1.819019e-11 -5.109698e-14  2.157537e-06  1.567218e-06  6.484072e-07  1.461001e-07  1.493409e-08  4.423003e-10  8.577393e-13  2.064050e-06  1.508910e-06  5.927600e-07  1.064486e-07  5.776742e-09  2.481110e-11  1.951893e-06  1.370613e-06  4.509433e-07  4.706787e-08  4.557590e-10  1.783690e-06  1.144882e-06  2.509901e-07  6.095600e-09  1.561647e-06  8.202161e-07  5.920689e-08  1.273380e-06  3.728311e-07  7.228676e-07
178   1.385791e-13  5.941551e-13  9.412895e-13  1.021101e-12  1.062848e-12  1.105175e-12  1.120903e-12  1.093927e-12  1.023877e-12  9.192332e-13  7.585149e-13  2.095746e-06  1.026369e-06  2.157009e-07  2.904713e-08  2.766012e-09  1.786991e-10  6.677035e-12  7.633636e-14  7.166654e-14 -8.315016e-14  2.614278e-06  1.560313e-06  4.864038e-07  9.702961e-08  1.257981e-08  9.467696e-10  3.151199e-11  4.020802e-13 -9.768326e-14  2.326746e-06  1.571347e-06  6.086521e-07  1.421276e-07  1.868131e-08  1.109392e-09  1.806602e-11 -5.392905e-14  2.137336e-06  1.551504e-06  6.419976e-07  1.447890e-07  1.482199e-08  4.397263e-10  8.555211e-13  2.043522e-06  1.494838e-06  5.878652e-07  1.057162e-07  5.745543e-09  2.470052e-11  1.935332e-06  1.360444e-06  4.481429e-07  4.683252e-08  4.538934e-10  1.772126e-06  1.138584e-06  2.498394e-07  6.071358e-09  1.554164e-06  8.167868e-07  5.897735e-08  1.268448e-06  3.713990e-07  7.199092e-07
179   1.376661e-13  5.813253e-13  9.233672e-13  1.002113e-12  1.041483e-12  1.082587e-12  1.099287e-12  1.074698e-12  1.007484e-12  9.053999e-13  7.470232e-13  2.074958e-06  1.016365e-06  2.139723e-07  2.885700e-08  2.745120e-09  1.769918e-10  6.606199e-12  7.854580e-14  7.397274e-14 -1.935493e-13  2.592204e-06  1.549827e-06  4.830445e-07  9.619536e-08  1.245400e-08  9.372234e-10  3.122897e-11  4.005581e-13 -1.478936e-13  2.311157e-06  1.558794e-06  6.028958e-07  1.406915e-07  1.850167e-08  1.100275e-09  1.794327e-11 -5.594965e-14  2.117626e-06  1.536042e-06  6.356397e-07  1.434787e-07  1.470923e-08  4.371342e-10  8.557440e-13  2.023190e-06  1.480812e-06  5.829573e-07  1.049785e-07  5.714113e-09  2.459261e-11  1.918746e-06  1.350218e-06  4.453196e-07  4.659571e-08  4.520384e-10  1.760473e-06  1.132237e-06  2.486840e-07  6.047278e-09  1.546638e-06  8.133564e-07  5.874980e-08  1.263541e-06  3.699838e-07  7.169986e-07
180   1.367532e-13  5.688133e-13  9.058049e-13  9.836215e-13  1.020722e-12  1.060540e-12  1.078083e-12  1.055781e-12  9.913592e-13  8.918275e-13  7.357859e-13  2.054491e-06  1.006459e-06  2.122429e-07  2.867016e-08  2.724887e-09  1.753279e-10  6.537132e-12  8.097207e-14  7.553583e-14 -2.968501e-13  2.570130e-06  1.539444e-06  4.797816e-07  9.538471e-08  1.233054e-08  9.277628e-10  3.094730e-11  3.978888e-13 -1.999651e-13  2.295986e-06  1.546618e-06  5.972711e-07  1.392751e-07  1.832292e-08  1.091132e-09  1.782179e-11 -5.715090e-14  2.098396e-06  1.520837e-06  6.293391e-07  1.421705e-07  1.459591e-08  4.345243e-10  8.580766e-13  2.003069e-06  1.466846e-06  5.780415e-07  1.042360e-07  5.682452e-09  2.448700e-11  1.902154e-06  1.339943e-06  4.424751e-07  4.635739e-08  4.501913e-10  1.748737e-06  1.125841e-06  2.475234e-07  6.023324e-09  1.539067e-06  8.099217e-07  5.852394e-08  1.258653e-06  3.685839e-07  7.141333e-07
181   1.358399e-13  5.566102e-13  8.885962e-13  9.656082e-13  1.000546e-12  1.039021e-12  1.057287e-12  1.037174e-12  9.754980e-13  8.785076e-13  7.247947e-13  2.034338e-06  9.966545e-07  2.105140e-07  2.848628e-08  2.705269e-09  1.737064e-10  6.469794e-12  8.358271e-14  7.641967e-14 -3.933153e-13  2.548077e-06  1.529154e-06  4.766070e-07  9.459663e-08  1.220946e-08  9.183956e-10  3.066714e-11  3.941831e-13 -2.531906e-13  2.281194e-06  1.534796e-06  5.917757e-07  1.378793e-07  1.814525e-08  1.081973e-09  1.770146e-11 -5.752553e-14  2.079632e-06  1.505894e-06  6.231007e-07  1.408659e-07  1.448214e-08  4.318970e-10  8.622012e-13  1.983173e-06  1.452952e-06  5.731225e-07  1.034893e-07  5.650562e-09  2.438332e-11  1.885570e-06  1.329630e-06  4.396108e-07  4.611751e-08  4.483497e-10  1.736926e-06  1.119398e-06  2.463570e-07  5.999468e-09  1.531448e-06  8.064797e-07  5.829949e-08  1.253780e-06  3.671977e-07  7.113110e-07
182   1.349267e-13  5.447074e-13  8.717350e-13  9.480553e-13  9.809356e-13  1.018020e-12  1.036895e-12  1.018873e-12  9.598946e-13  8.654321e-13  7.140418e-13  2.014490e-06  9.869537e-07  2.087868e-07  2.830503e-08  2.686221e-09  1.721261e-10  6.404147e-12  8.634660e-14  7.668561e-14 -4.831989e-13  2.526062e-06  1.518947e-06  4.735133e-07  9.383010e-08  1.209075e-08  9.091291e-10  3.038863e-11  3.895471e-13 -3.068932e-13  2.266747e-06  1.523310e-06  5.864076e-07  1.365047e-07  1.796882e-08  1.072806e-09  1.758213e-11 -5.706691e-14  2.061325e-06  1.491217e-06  6.169295e-07  1.395659e-07  1.436801e-08  4.292529e-10  8.678133e-13  1.963516e-06  1.439145e-06  5.682049e-07  1.027389e-07  5.618443e-09  2.428123e-11  1.869012e-06  1.319286e-06  4.367280e-07  4.587601e-08  4.465112e-10  1.725047e-06  1.112908e-06  2.451841e-07  5.975678e-09  1.523780e-06  8.030273e-07  5.807616e-08  1.248915e-06  3.658237e-07  7.085294e-07
