#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
  1619   0.506307E-10  -0.200155E-11   0.193921E-12   0.129847E-10  -0.200155E-11   0.303808E-11   0.685038E-13   0.248973E-14   0.193921E-12   0.685038E-13   0.224441E-08   0.945726E-06   0.129847E-10   0.248973E-14   0.945726E-06   0.295117E-02
  1620   0.505207E-10  -0.206683E-11   0.191317E-12   0.129792E-10  -0.206683E-11   0.303439E-11   0.684102E-13   0.231758E-14   0.191317E-12   0.684102E-13   0.224163E-08   0.945012E-06   0.129792E-10   0.231758E-14   0.945012E-06   0.295075E-02
  1621   0.504159E-10  -0.213183E-11   0.188734E-12   0.129726E-10  -0.213183E-11   0.303030E-11   0.683088E-13   0.214172E-14   0.188734E-12   0.683088E-13   0.223885E-08   0.944300E-06   0.129726E-10   0.214172E-14   0.944300E-06   0.295033E-02
  1622   0.503162E-10  -0.219649E-11   0.186172E-12   0.129651E-10  -0.219649E-11   0.302586E-11   0.681998E-13   0.195943E-14   0.186172E-12   0.681998E-13   0.223608E-08   0.943588E-06   0.129651E-10   0.195943E-14   0.943588E-06   0.294992E-02
  1623   0.502216E-10  -0.226079E-11   0.183633E-12   0.129566E-10  -0.226079E-11   0.302104E-11   0.680833E-13   0.176801E-14   0.183633E-12   0.680833E-13   0.223331E-08   0.942877E-06   0.129566E-10   0.176801E-14   0.942877E-06   0.294950E-02
  1624   0.501320E-10  -0.232471E-11   0.181115E-12   0.129471E-10  -0.232471E-11   0.301586E-11   0.679594E-13   0.156476E-14   0.181115E-12   0.679594E-13   0.223055E-08   0.942167E-06   0.129471E-10   0.156476E-14   0.942167E-06   0.294908E-02
  1625   0.500474E-10  -0.238823E-11   0.178619E-12   0.129367E-10  -0.238823E-11   0.301031E-11   0.678282E-13   0.134698E-14   0.178619E-12   0.678282E-13   0.222779E-08   0.941458E-06   0.129367E-10   0.134698E-14   0.941458E-06   0.294866E-02
  1626   0.499678E-10  -0.245132E-11   0.176145E-12   0.129254E-10  -0.245132E-11   0.300442E-11   0.676899E-13   0.111196E-14   0.176145E-12   0.676899E-13   0.222503E-08   0.940749E-06   0.129254E-10   0.111196E-14   0.940749E-06   0.294825E-02
  1627   0.498930E-10  -0.251395E-11   0.173694E-12   0.129133E-10  -0.251395E-11   0.299816E-11   0.675446E-13   0.856995E-15   0.173694E-12   0.675446E-13   0.222228E-08   0.940042E-06   0.129133E-10   0.856995E-15   0.940042E-06   0.294783E-02
  1628   0.498231E-10  -0.257609E-11   0.171265E-12   0.129002E-10  -0.257609E-11   0.299155E-11   0.673924E-13   0.580494E-15   0.171265E-12   0.673924E-13   0.221954E-08   0.939336E-06   0.129002E-10   0.580494E-15   0.939336E-06   0.294741E-02
  1629   0.497580E-10  -0.263774E-11   0.168860E-12   0.128864E-10  -0.263774E-11   0.298459E-11   0.672334E-13   0.285262E-15   0.168860E-12   0.672334E-13   0.221680E-08   0.938631E-06   0.128864E-10   0.285262E-15   0.938631E-06   0.294700E-02
  1630   0.496976E-10  -0.269886E-11   0.166477E-12   0.128717E-10  -0.269886E-11   0.297726E-11   0.670679E-13  -0.247883E-16   0.166477E-12   0.670679E-13   0.221406E-08   0.937926E-06   0.128717E-10  -0.247883E-16   0.937926E-06   0.294659E-02
  1631   0.496419E-10  -0.275943E-11   0.164118E-12   0.128563E-10  -0.275943E-11   0.296961E-11   0.668960E-13  -0.345744E-15   0.164118E-12   0.668960E-13   0.221133E-08   0.937223E-06   0.128563E-10  -0.345744E-15   0.937223E-06   0.294617E-02
  1632   0.495908E-10  -0.281943E-11   0.161783E-12   0.128401E-10  -0.281943E-11   0.296160E-11   0.667178E-13  -0.673691E-15   0.161783E-12   0.667178E-13   0.220861E-08   0.936521E-06   0.128401E-10  -0.673691E-15   0.936521E-06   0.294576E-02
  1633   0.495443E-10  -0.287883E-11   0.159472E-12   0.128231E-10  -0.287883E-11   0.295325E-11   0.665336E-13  -0.100472E-14   0.159472E-12   0.665336E-13   0.220589E-08   0.935820E-06   0.128231E-10  -0.100472E-14   0.935820E-06   0.294535E-02
  1634   0.495023E-10  -0.293762E-11   0.157185E-12   0.128054E-10  -0.293762E-11   0.294456E-11   0.663436E-13  -0.133491E-14   0.157185E-12   0.663436E-13   0.220317E-08   0.935119E-06   0.128054E-10  -0.133491E-14   0.935119E-06   0.294494E-02
  1635   0.494647E-10  -0.299578E-11   0.154922E-12   0.127869E-10  -0.299578E-11   0.293552E-11   0.661478E-13  -0.166036E-14   0.154922E-12   0.661478E-13   0.220046E-08   0.934420E-06   0.127869E-10  -0.166036E-14   0.934420E-06   0.294453E-02
  1636   0.494314E-10  -0.305327E-11   0.152684E-12   0.127677E-10  -0.305327E-11   0.292615E-11   0.659464E-13  -0.197715E-14   0.152684E-12   0.659464E-13   0.219775E-08   0.933722E-06   0.127677E-10  -0.197715E-14   0.933722E-06   0.294412E-02
  1637   0.494025E-10  -0.311009E-11   0.150471E-12   0.127479E-10  -0.311009E-11   0.291646E-11   0.657397E-13  -0.228137E-14   0.150471E-12   0.657397E-13   0.219505E-08   0.933025E-06   0.127479E-10  -0.228137E-14   0.933025E-06   0.294372E-02
  1638   0.493777E-10  -0.316620E-11   0.148284E-12   0.127274E-10  -0.316620E-11   0.290643E-11   0.655278E-13  -0.256911E-14   0.148284E-12   0.655278E-13   0.219235E-08   0.932329E-06   0.127274E-10  -0.256911E-14   0.932329E-06   0.294331E-02
  1639   0.493572E-10  -0.322159E-11   0.146121E-12   0.127062E-10  -0.322159E-11   0.289609E-11   0.653109E-13  -0.283645E-14   0.146121E-12   0.653109E-13   0.218966E-08   0.931633E-06   0.127062E-10  -0.283645E-14   0.931633E-06   0.294290E-02
  1640   0.493408E-10  -0.327625E-11   0.143985E-12   0.126843E-10  -0.327625E-11   0.288543E-11   0.650891E-13  -0.307948E-14   0.143985E-12   0.650891E-13   0.218697E-08   0.930939E-06   0.126843E-10  -0.307948E-14   0.930939E-06   0.294250E-02
  1641   0.493284E-10  -0.333015E-11   0.141874E-12   0.126619E-10  -0.333015E-11   0.287446E-11   0.648626E-13  -0.329429E-14   0.141874E-12   0.648626E-13   0.218429E-08   0.930246E-06   0.126619E-10  -0.329429E-14   0.930246E-06   0.294209E-02
  1642   0.493199E-10  -0.338327E-11   0.139790E-12   0.126388E-10  -0.338327E-11   0.286318E-11   0.646316E-13  -0.347697E-14   0.139790E-12   0.646316E-13   0.218161E-08   0.929554E-06   0.126388E-10  -0.347697E-14   0.929554E-06   0.294169E-02
  1643   0.493154E-10  -0.343560E-11   0.137732E-12   0.126152E-10  -0.343560E-11   0.285160E-11   0.643963E-13  -0.362359E-14   0.137732E-12   0.643963E-13   0.217893E-08   0.928862E-06   0.126152E-10  -0.362359E-14   0.928862E-06   0.294129E-02
  1644   0.493147E-10  -0.348711E-11   0.135701E-12   0.125910E-10  -0.348711E-11   0.283972E-11   0.641567E-13  -0.373026E-14   0.135701E-12   0.641567E-13   0.217626E-08   0.928172E-06   0.125910E-10  -0.373026E-14   0.928172E-06   0.294089E-02
  1645   0.493177E-10  -0.353778E-11   0.133696E-12   0.125662E-10  -0.353778E-11   0.282755E-11   0.639132E-13  -0.379414E-14   0.133696E-12   0.639132E-13   0.217360E-08   0.927483E-06   0.125662E-10  -0.379414E-14   0.927483E-06   0.294049E-02
  1646   0.493244E-10  -0.358761E-11   0.131719E-12   0.125409E-10  -0.358761E-11   0.281508E-11   0.636656E-13  -0.381671E-14   0.131719E-12   0.636656E-13   0.217094E-08   0.926794E-06   0.125409E-10  -0.381671E-14   0.926794E-06   0.294009E-02
  1647   0.493347E-10  -0.363658E-11   0.129768E-12   0.125150E-10  -0.363658E-11   0.280233E-11   0.634139E-13  -0.380055E-14   0.129768E-12   0.634139E-13   0.216828E-08   0.926107E-06   0.125150E-10  -0.380055E-14   0.926107E-06   0.293969E-02
  1648   0.493485E-10  -0.368466E-11   0.127844E-12   0.124887E-10  -0.368466E-11   0.278930E-11   0.631582E-13  -0.374823E-14   0.127844E-12   0.631582E-13   0.216563E-08   0.925420E-06   0.124887E-10  -0.374823E-14   0.925420E-06   0.293929E-02
  1649   0.493658E-10  -0.373184E-11   0.125946E-12   0.124619E-10  -0.373184E-11   0.277599E-11   0.628984E-13  -0.366231E-14   0.125946E-12   0.628984E-13   0.216298E-08   0.924735E-06   0.124619E-10  -0.366231E-14   0.924735E-06   0.293889E-02
  1650   0.493863E-10  -0.377810E-11   0.124074E-12   0.124347E-10  -0.377810E-11   0.276240E-11   0.626345E-13  -0.354537E-14   0.124074E-12   0.626345E-13   0.216034E-08   0.924050E-06   0.124347E-10  -0.354537E-14   0.924050E-06   0.293849E-02
  1651   0.494102E-10  -0.382344E-11   0.122228E-12   0.124071E-10  -0.382344E-11   0.274854E-11   0.623665E-13  -0.339998E-14   0.122228E-12   0.623665E-13   0.215770E-08   0.923367E-06   0.124071E-10  -0.339998E-14   0.923367E-06   0.293810E-02
  1652   0.494373E-10  -0.386784E-11   0.120408E-12   0.123791E-10  -0.386784E-11   0.273443E-11   0.620943E-13  -0.322870E-14   0.120408E-12   0.620943E-13   0.215507E-08   0.922684E-06   0.123791E-10  -0.322870E-14   0.922684E-06   0.293770E-02
  1653   0.494674E-10  -0.391129E-11   0.118614E-12   0.123507E-10  -0.391129E-11   0.272007E-11   0.618179E-13  -0.303411E-14   0.118614E-12   0.618179E-13   0.215244E-08   0.922002E-06   0.123507E-10  -0.303411E-14   0.922002E-06   0.293731E-02
  1654   0.495007E-10  -0.395376E-11   0.116845E-12   0.123219E-10  -0.395376E-11   0.270544E-11   0.615374E-13  -0.281878E-14   0.116845E-12   0.615374E-13   0.214982E-08   0.921321E-06   0.123219E-10  -0.281878E-14   0.921321E-06   0.293691E-02
  1655   0.495369E-10  -0.399525E-11   0.115102E-12   0.122929E-10  -0.399525E-11   0.269057E-11   0.612527E-13  -0.258527E-14   0.115102E-12   0.612527E-13   0.214720E-08   0.920641E-06   0.122929E-10  -0.258527E-14   0.920641E-06   0.293652E-02
  1656   0.495759E-10  -0.403576E-11   0.113384E-12   0.122635E-10  -0.403576E-11   0.267547E-11   0.609637E-13  -0.233616E-14   0.113384E-12   0.609637E-13   0.214458E-08   0.919962E-06   0.122635E-10  -0.233616E-14   0.919962E-06   0.293612E-02
  1657   0.496178E-10  -0.407526E-11   0.111691E-12   0.122339E-10  -0.407526E-11   0.266014E-11   0.606705E-13  -0.207402E-14   0.111691E-12   0.606705E-13   0.214197E-08   0.919283E-06   0.122339E-10  -0.207402E-14   0.919283E-06   0.293573E-02
  1658   0.496623E-10  -0.411374E-11   0.110024E-12   0.122040E-10  -0.411374E-11   0.264457E-11   0.603731E-13  -0.180141E-14   0.110024E-12   0.603731E-13   0.213937E-08   0.918606E-06   0.122040E-10  -0.180141E-14   0.918606E-06   0.293533E-02
  1659   0.497096E-10  -0.415120E-11   0.108381E-12   0.121739E-10  -0.415120E-11   0.262879E-11   0.600714E-13  -0.152090E-14   0.108381E-12   0.600714E-13   0.213677E-08   0.917929E-06   0.121739E-10  -0.152090E-14   0.917929E-06   0.293494E-02
  1660   0.497593E-10  -0.418762E-11   0.106762E-12   0.121436E-10  -0.418762E-11   0.261280E-11   0.597654E-13  -0.123508E-14   0.106762E-12   0.597654E-13   0.213417E-08   0.917253E-06   0.121436E-10  -0.123508E-14   0.917253E-06   0.293455E-02
  1661   0.498115E-10  -0.422301E-11   0.105169E-12   0.121131E-10  -0.422301E-11   0.259659E-11   0.594550E-13  -0.946494E-15   0.105169E-12   0.594550E-13   0.213158E-08   0.916578E-06   0.121131E-10  -0.946494E-15   0.916578E-06   0.293415E-02
  1662   0.498661E-10  -0.425732E-11   0.103599E-12   0.120825E-10  -0.425732E-11   0.258019E-11   0.591403E-13  -0.657649E-15   0.103599E-12   0.591403E-13   0.212899E-08   0.915904E-06   0.120825E-10  -0.657649E-15   0.915904E-06   0.293376E-02
  1663   0.499230E-10  -0.429059E-11   0.102055E-12   0.120519E-10  -0.429059E-11   0.256359E-11   0.588213E-13  -0.370720E-15   0.102055E-12   0.588213E-13   0.212641E-08   0.915231E-06   0.120519E-10  -0.370720E-15   0.915231E-06   0.293337E-02
  1664   0.499820E-10  -0.432278E-11   0.100534E-12   0.120215E-10  -0.432278E-11   0.254680E-11   0.584979E-13  -0.878072E-16   0.100534E-12   0.584979E-13   0.212383E-08   0.914558E-06   0.120215E-10  -0.878072E-16   0.914558E-06   0.293297E-02
  1665   0.500432E-10  -0.435388E-11   0.990383E-13   0.119916E-10  -0.435388E-11   0.252983E-11   0.581701E-13   0.188988E-15   0.990383E-13   0.581701E-13   0.212125E-08   0.913887E-06   0.119916E-10   0.188988E-15   0.913887E-06   0.293258E-02
  1666   0.501064E-10  -0.438389E-11   0.975671E-13   0.119624E-10  -0.438389E-11   0.251267E-11   0.578378E-13   0.457566E-15   0.975671E-13   0.578378E-13   0.211868E-08   0.913216E-06   0.119624E-10   0.457566E-15   0.913216E-06   0.293219E-02
  1667   0.501715E-10  -0.441281E-11   0.961205E-13   0.119339E-10  -0.441281E-11   0.249535E-11   0.575011E-13   0.715825E-15   0.961205E-13   0.575011E-13   0.211612E-08   0.912545E-06   0.119339E-10   0.715825E-15   0.912545E-06   0.293179E-02
  1668   0.502385E-10  -0.444061E-11   0.946986E-13   0.119065E-10  -0.444061E-11   0.247786E-11   0.571599E-13   0.961665E-15   0.946986E-13   0.571599E-13   0.211355E-08   0.911876E-06   0.119065E-10   0.961665E-15   0.911876E-06   0.293140E-02
  1669   0.503072E-10  -0.446730E-11   0.933016E-13   0.118804E-10  -0.446730E-11   0.246020E-11   0.568142E-13   0.119299E-14   0.933016E-13   0.568142E-13   0.211100E-08   0.911207E-06   0.118804E-10   0.119299E-14   0.911207E-06   0.293100E-02
  1670   0.503776E-10  -0.449287E-11   0.919294E-13   0.118556E-10  -0.449287E-11   0.244239E-11   0.564640E-13   0.140769E-14   0.919294E-13   0.564640E-13   0.210844E-08   0.910539E-06   0.118556E-10   0.140769E-14   0.910539E-06   0.293061E-02
  1671   0.504495E-10  -0.451731E-11   0.905820E-13   0.118325E-10  -0.451731E-11   0.242442E-11   0.561092E-13   0.160366E-14   0.905820E-13   0.561092E-13   0.210590E-08   0.909872E-06   0.118325E-10   0.160366E-14   0.909872E-06   0.293021E-02
  1672   0.505230E-10  -0.454061E-11   0.892597E-13   0.118112E-10  -0.454061E-11   0.240632E-11   0.557498E-13   0.177882E-14   0.892597E-13   0.557498E-13   0.210335E-08   0.909205E-06   0.118112E-10   0.177882E-14   0.909205E-06   0.292982E-02
  1673   0.505978E-10  -0.456279E-11   0.879624E-13   0.117920E-10  -0.456279E-11   0.238807E-11   0.553859E-13   0.193106E-14   0.879624E-13   0.553859E-13   0.210081E-08   0.908540E-06   0.117920E-10   0.193106E-14   0.908540E-06   0.292942E-02
  1674   0.506740E-10  -0.458382E-11   0.866901E-13   0.117749E-10  -0.458382E-11   0.236970E-11   0.550173E-13   0.205827E-14   0.866901E-13   0.550173E-13   0.209828E-08   0.907874E-06   0.117749E-10   0.205827E-14   0.907874E-06   0.292902E-02
  1675   0.507513E-10  -0.460372E-11   0.854430E-13   0.117603E-10  -0.460372E-11   0.235121E-11   0.546440E-13   0.215836E-14   0.854430E-13   0.546440E-13   0.209575E-08   0.907210E-06   0.117603E-10   0.215836E-14   0.907210E-06   0.292862E-02
  1676   0.508298E-10  -0.462248E-11   0.842211E-13   0.117483E-10  -0.462248E-11   0.233261E-11   0.542661E-13   0.222923E-14   0.842211E-13   0.542661E-13   0.209322E-08   0.906546E-06   0.117483E-10   0.222923E-14   0.906546E-06   0.292822E-02
  1677   0.509094E-10  -0.464009E-11   0.830245E-13   0.117391E-10  -0.464009E-11   0.231392E-11   0.538835E-13   0.226877E-14   0.830245E-13   0.538835E-13   0.209070E-08   0.905883E-06   0.117391E-10   0.226877E-14   0.905883E-06   0.292782E-02
  1678   0.509901E-10  -0.465656E-11   0.818532E-13   0.117330E-10  -0.465656E-11   0.229511E-11   0.534962E-13   0.227488E-14   0.818532E-13   0.534962E-13   0.208818E-08   0.905220E-06   0.117330E-10   0.227488E-14   0.905220E-06   0.292742E-02
  1679   0.510715E-10  -0.467187E-11   0.807072E-13   0.117299E-10  -0.467187E-11   0.227621E-11   0.531041E-13   0.224619E-14   0.807072E-13   0.531041E-13   0.208567E-08   0.904558E-06   0.117299E-10   0.224619E-14   0.904558E-06   0.292702E-02
  1680   0.511538E-10  -0.468603E-11   0.795867E-13   0.117298E-10  -0.468603E-11   0.225724E-11   0.527074E-13   0.218416E-14   0.795867E-13   0.527074E-13   0.208316E-08   0.903896E-06   0.117298E-10   0.218416E-14   0.903896E-06   0.292661E-02
  1681   0.512368E-10  -0.469905E-11   0.784919E-13   0.117323E-10  -0.469905E-11   0.223817E-11   0.523060E-13   0.209099E-14   0.784919E-13   0.523060E-13   0.208065E-08   0.903236E-06   0.117323E-10   0.209099E-14   0.903236E-06   0.292621E-02
  1682   0.513204E-10  -0.471092E-11   0.774227E-13   0.117372E-10  -0.471092E-11   0.221904E-11   0.519001E-13   0.196887E-14   0.774227E-13   0.519001E-13   0.207815E-08   0.902575E-06   0.117372E-10   0.196887E-14   0.902575E-06   0.292580E-02
  1683   0.514045E-10  -0.472162E-11   0.763793E-13   0.117440E-10  -0.472162E-11   0.219983E-11   0.514897E-13   0.181999E-14   0.763793E-13   0.514897E-13   0.207565E-08   0.901916E-06   0.117440E-10   0.181999E-14   0.901916E-06   0.292539E-02
  1684   0.514891E-10  -0.473118E-11   0.753617E-13   0.117526E-10  -0.473118E-11   0.218056E-11   0.510750E-13   0.164654E-14   0.753617E-13   0.510750E-13   0.207316E-08   0.901257E-06   0.117526E-10   0.164654E-14   0.901257E-06   0.292498E-02
  1685   0.515741E-10  -0.473958E-11   0.743702E-13   0.117626E-10  -0.473958E-11   0.216124E-11   0.506559E-13   0.145072E-14   0.743702E-13   0.506559E-13   0.207067E-08   0.900599E-06   0.117626E-10   0.145072E-14   0.900599E-06   0.292457E-02
  1686   0.516593E-10  -0.474682E-11   0.734047E-13   0.117737E-10  -0.474682E-11   0.214187E-11   0.502325E-13   0.123472E-14   0.734047E-13   0.502325E-13   0.206819E-08   0.899941E-06   0.117737E-10   0.123472E-14   0.899941E-06   0.292416E-02
  1687   0.517447E-10  -0.475294E-11   0.724654E-13   0.117857E-10  -0.475294E-11   0.212245E-11   0.498049E-13   0.100072E-14   0.724654E-13   0.498049E-13   0.206571E-08   0.899285E-06   0.117857E-10   0.100072E-14   0.899285E-06   0.292376E-02
  1688   0.518303E-10  -0.475790E-11   0.715525E-13   0.117982E-10  -0.475790E-11   0.210301E-11   0.493732E-13   0.750927E-15   0.715525E-13   0.493732E-13   0.206324E-08   0.898629E-06   0.117982E-10   0.750927E-15   0.898629E-06   0.292334E-02
  1689   0.519160E-10  -0.476173E-11   0.706659E-13   0.118110E-10  -0.476173E-11   0.208352E-11   0.489375E-13   0.487526E-15   0.706659E-13   0.489375E-13   0.206077E-08   0.897974E-06   0.118110E-10   0.487526E-15   0.897974E-06   0.292293E-02
  1690   0.520015E-10  -0.476442E-11   0.698058E-13   0.118236E-10  -0.476442E-11   0.206403E-11   0.484977E-13   0.212709E-15   0.698058E-13   0.484977E-13   0.205830E-08   0.897319E-06   0.118236E-10   0.212709E-15   0.897319E-06   0.292252E-02
  1691   0.520869E-10  -0.476598E-11   0.689723E-13   0.118359E-10  -0.476598E-11   0.204452E-11   0.480541E-13  -0.713319E-16   0.689723E-13   0.480541E-13   0.205584E-08   0.896665E-06   0.118359E-10  -0.713319E-16   0.896665E-06   0.292211E-02
  1692   0.521722E-10  -0.476640E-11   0.681655E-13   0.118476E-10  -0.476640E-11   0.202500E-11   0.476066E-13  -0.362404E-15   0.681655E-13   0.476066E-13   0.205338E-08   0.896012E-06   0.118476E-10  -0.362404E-15   0.896012E-06   0.292170E-02
  1693   0.522571E-10  -0.476572E-11   0.673855E-13   0.118583E-10  -0.476572E-11   0.200548E-11   0.471553E-13  -0.658317E-15   0.673855E-13   0.471553E-13   0.205092E-08   0.895360E-06   0.118583E-10  -0.658317E-15   0.895360E-06   0.292129E-02
  1694   0.523417E-10  -0.476390E-11   0.666324E-13   0.118677E-10  -0.476390E-11   0.198597E-11   0.467003E-13  -0.956878E-15   0.666324E-13   0.467003E-13   0.204847E-08   0.894709E-06   0.118677E-10  -0.956878E-15   0.894709E-06   0.292088E-02
  1695   0.524257E-10  -0.476097E-11   0.659063E-13   0.118756E-10  -0.476097E-11   0.196647E-11   0.462416E-13  -0.125589E-14   0.659063E-13   0.462416E-13   0.204603E-08   0.894059E-06   0.118756E-10  -0.125589E-14   0.894059E-06   0.292047E-02
  1696   0.525093E-10  -0.475693E-11   0.652073E-13   0.118817E-10  -0.475693E-11   0.194698E-11   0.457794E-13  -0.155321E-14   0.652073E-13   0.457794E-13   0.204359E-08   0.893409E-06   0.118817E-10  -0.155321E-14   0.893409E-06   0.292006E-02
  1697   0.525923E-10  -0.475179E-11   0.645348E-13   0.118859E-10  -0.475179E-11   0.192751E-11   0.453138E-13  -0.184678E-14   0.645348E-13   0.453138E-13   0.204115E-08   0.892760E-06   0.118859E-10  -0.184678E-14   0.892760E-06   0.291966E-02
  1698   0.526744E-10  -0.474554E-11   0.638886E-13   0.118882E-10  -0.474554E-11   0.190807E-11   0.448450E-13  -0.213460E-14   0.638886E-13   0.448450E-13   0.203871E-08   0.892112E-06   0.118882E-10  -0.213460E-14   0.892112E-06   0.291925E-02
  1699   0.527558E-10  -0.473821E-11   0.632681E-13   0.118886E-10  -0.473821E-11   0.188867E-11   0.443732E-13  -0.241468E-14   0.632681E-13   0.443732E-13   0.203629E-08   0.891465E-06   0.118886E-10  -0.241468E-14   0.891465E-06   0.291884E-02
  1700   0.528364E-10  -0.472979E-11   0.626728E-13   0.118870E-10  -0.472979E-11   0.186931E-11   0.438986E-13  -0.268499E-14   0.626728E-13   0.438986E-13   0.203386E-08   0.890819E-06   0.118870E-10  -0.268499E-14   0.890819E-06   0.291843E-02
  1701   0.529161E-10  -0.472030E-11   0.621024E-13   0.118834E-10  -0.472030E-11   0.184999E-11   0.434214E-13  -0.294355E-14   0.621024E-13   0.434214E-13   0.203144E-08   0.890174E-06   0.118834E-10  -0.294355E-14   0.890174E-06   0.291803E-02
  1702   0.529947E-10  -0.470973E-11   0.615563E-13   0.118778E-10  -0.470973E-11   0.183073E-11   0.429417E-13  -0.318833E-14   0.615563E-13   0.429417E-13   0.202902E-08   0.889529E-06   0.118778E-10  -0.318833E-14   0.889529E-06   0.291762E-02
  1703   0.530724E-10  -0.469813E-11   0.610342E-13   0.118702E-10  -0.469813E-11   0.181155E-11   0.424598E-13  -0.341734E-14   0.610342E-13   0.424598E-13   0.202661E-08   0.888886E-06   0.118702E-10  -0.341734E-14   0.888886E-06   0.291722E-02
  1704   0.531489E-10  -0.468549E-11   0.605354E-13   0.118605E-10  -0.468549E-11   0.179242E-11   0.419758E-13  -0.362857E-14   0.605354E-13   0.419758E-13   0.202420E-08   0.888243E-06   0.118605E-10  -0.362857E-14   0.888243E-06   0.291681E-02
  1705   0.532243E-10  -0.467182E-11   0.600597E-13   0.118487E-10  -0.467182E-11   0.177337E-11   0.414900E-13  -0.382002E-14   0.600597E-13   0.414900E-13   0.202180E-08   0.887601E-06   0.118487E-10  -0.382002E-14   0.887601E-06   0.291641E-02
  1706   0.532983E-10  -0.465714E-11   0.596064E-13   0.118347E-10  -0.465714E-11   0.175441E-11   0.410025E-13  -0.398968E-14   0.596064E-13   0.410025E-13   0.201939E-08   0.886960E-06   0.118347E-10  -0.398968E-14   0.886960E-06   0.291601E-02
  1707   0.533711E-10  -0.464144E-11   0.591753E-13   0.118186E-10  -0.464144E-11   0.173552E-11   0.405135E-13  -0.413554E-14   0.591753E-13   0.405135E-13   0.201700E-08   0.886320E-06   0.118186E-10  -0.413554E-14   0.886320E-06   0.291561E-02
  1708   0.534424E-10  -0.462475E-11   0.587657E-13   0.118003E-10  -0.462475E-11   0.171674E-11   0.400232E-13  -0.425560E-14   0.587657E-13   0.400232E-13   0.201461E-08   0.885681E-06   0.118003E-10  -0.425560E-14   0.885681E-06   0.291521E-02
  1709   0.535124E-10  -0.460707E-11   0.583773E-13   0.117798E-10  -0.460707E-11   0.169804E-11   0.395318E-13  -0.434785E-14   0.583773E-13   0.395318E-13   0.201222E-08   0.885043E-06   0.117798E-10  -0.434785E-14   0.885043E-06   0.291481E-02
  1710   0.535808E-10  -0.458842E-11   0.580096E-13   0.117571E-10  -0.458842E-11   0.167947E-11   0.390395E-13  -0.441029E-14   0.580096E-13   0.390395E-13   0.200983E-08   0.884405E-06   0.117571E-10  -0.441029E-14   0.884405E-06   0.291441E-02
  1711   0.536477E-10  -0.456880E-11   0.576622E-13   0.117321E-10  -0.456880E-11   0.166099E-11   0.385465E-13  -0.444091E-14   0.576622E-13   0.385465E-13   0.200745E-08   0.883769E-06   0.117321E-10  -0.444091E-14   0.883769E-06   0.291401E-02
  1712   0.537128E-10  -0.454824E-11   0.573345E-13   0.117047E-10  -0.454824E-11   0.164262E-11   0.380530E-13  -0.443771E-14   0.573345E-13   0.380530E-13   0.200508E-08   0.883133E-06   0.117047E-10  -0.443771E-14   0.883133E-06   0.291361E-02
  1713   0.537762E-10  -0.452674E-11   0.570261E-13   0.116752E-10  -0.452674E-11   0.162438E-11   0.375591E-13  -0.439947E-14   0.570261E-13   0.375591E-13   0.200270E-08   0.882499E-06   0.116752E-10  -0.439947E-14   0.882499E-06   0.291322E-02
  1714   0.538379E-10  -0.450430E-11   0.567370E-13   0.116436E-10  -0.450430E-11   0.160626E-11   0.370648E-13  -0.432807E-14   0.567370E-13   0.370648E-13   0.200034E-08   0.881865E-06   0.116436E-10  -0.432807E-14   0.881865E-06   0.291282E-02
  1715   0.538978E-10  -0.448096E-11   0.564671E-13   0.116103E-10  -0.448096E-11   0.158827E-11   0.365701E-13  -0.422621E-14   0.564671E-13   0.365701E-13   0.199797E-08   0.881232E-06   0.116103E-10  -0.422621E-14   0.881232E-06   0.291243E-02
  1716   0.539559E-10  -0.445673E-11   0.562162E-13   0.115756E-10  -0.445673E-11   0.157042E-11   0.360751E-13  -0.409656E-14   0.562162E-13   0.360751E-13   0.199561E-08   0.880600E-06   0.115756E-10  -0.409656E-14   0.880600E-06   0.291204E-02
  1717   0.540119E-10  -0.443161E-11   0.559843E-13   0.115398E-10  -0.443161E-11   0.155272E-11   0.355797E-13  -0.394180E-14   0.559843E-13   0.355797E-13   0.199325E-08   0.879969E-06   0.115398E-10  -0.394180E-14   0.879969E-06   0.291165E-02
  1718   0.540659E-10  -0.440562E-11   0.557713E-13   0.115033E-10  -0.440562E-11   0.153515E-11   0.350838E-13  -0.376462E-14   0.557713E-13   0.350838E-13   0.199090E-08   0.879338E-06   0.115033E-10  -0.376462E-14   0.879338E-06   0.291125E-02
  1719   0.541180E-10  -0.437878E-11   0.555771E-13   0.114664E-10  -0.437878E-11   0.151774E-11   0.345875E-13  -0.356769E-14   0.555771E-13   0.345875E-13   0.198855E-08   0.878709E-06   0.114664E-10  -0.356769E-14   0.878709E-06   0.291086E-02
  1720   0.541679E-10  -0.435110E-11   0.554017E-13   0.114292E-10  -0.435110E-11   0.150048E-11   0.340908E-13  -0.335370E-14   0.554017E-13   0.340908E-13   0.198621E-08   0.878080E-06   0.114292E-10  -0.335370E-14   0.878080E-06   0.291047E-02
