#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
  1671   0.463599E-10  -0.411616E-11   0.492631E-13   0.291317E-10  -0.411616E-11   0.228969E-11   0.478535E-13  -0.361988E-14   0.492631E-13   0.478535E-13   0.152761E-08   0.865978E-06   0.291317E-10  -0.361988E-14   0.865978E-06   0.210325E-02
  1672   0.464225E-10  -0.414057E-11   0.481014E-13   0.290938E-10  -0.414057E-11   0.227344E-11   0.475581E-13  -0.362795E-14   0.481014E-13   0.475581E-13   0.152572E-08   0.865326E-06   0.290938E-10  -0.362795E-14   0.865326E-06   0.210286E-02
  1673   0.464865E-10  -0.416395E-11   0.469609E-13   0.290559E-10  -0.416395E-11   0.225704E-11   0.472592E-13  -0.363535E-14   0.469609E-13   0.472592E-13   0.152384E-08   0.864676E-06   0.290559E-10  -0.363535E-14   0.864676E-06   0.210247E-02
  1674   0.465521E-10  -0.418630E-11   0.458414E-13   0.290180E-10  -0.418630E-11   0.224051E-11   0.469567E-13  -0.364196E-14   0.458414E-13   0.469567E-13   0.152195E-08   0.864026E-06   0.290180E-10  -0.364196E-14   0.864026E-06   0.210209E-02
  1675   0.466190E-10  -0.420760E-11   0.447431E-13   0.289801E-10  -0.420760E-11   0.222385E-11   0.466508E-13  -0.364769E-14   0.447431E-13   0.466508E-13   0.152007E-08   0.863377E-06   0.289801E-10  -0.364769E-14   0.863377E-06   0.210170E-02
  1676   0.466871E-10  -0.422788E-11   0.436658E-13   0.289422E-10  -0.422788E-11   0.220708E-11   0.463415E-13  -0.365245E-14   0.436658E-13   0.463415E-13   0.151820E-08   0.862729E-06   0.289422E-10  -0.365245E-14   0.862729E-06   0.210131E-02
  1677   0.467565E-10  -0.424710E-11   0.426096E-13   0.289042E-10  -0.424710E-11   0.219019E-11   0.460288E-13  -0.365613E-14   0.426096E-13   0.460288E-13   0.151632E-08   0.862082E-06   0.289042E-10  -0.365613E-14   0.862082E-06   0.210093E-02
  1678   0.468271E-10  -0.426528E-11   0.415745E-13   0.288663E-10  -0.426528E-11   0.217319E-11   0.457128E-13  -0.365864E-14   0.415745E-13   0.457128E-13   0.151445E-08   0.861436E-06   0.288663E-10  -0.365864E-14   0.861436E-06   0.210054E-02
  1679   0.468986E-10  -0.428241E-11   0.405604E-13   0.288284E-10  -0.428241E-11   0.215609E-11   0.453936E-13  -0.365987E-14   0.405604E-13   0.453936E-13   0.151259E-08   0.860790E-06   0.288284E-10  -0.365987E-14   0.860790E-06   0.210016E-02
  1680   0.469711E-10  -0.429848E-11   0.395674E-13   0.287904E-10  -0.429848E-11   0.213890E-11   0.450711E-13  -0.365974E-14   0.395674E-13   0.450711E-13   0.151072E-08   0.860145E-06   0.287904E-10  -0.365974E-14   0.860145E-06   0.209977E-02
  1681   0.470446E-10  -0.431350E-11   0.385954E-13   0.287524E-10  -0.431350E-11   0.212160E-11   0.447454E-13  -0.365814E-14   0.385954E-13   0.447454E-13   0.150886E-08   0.859501E-06   0.287524E-10  -0.365814E-14   0.859501E-06   0.209938E-02
  1682   0.471187E-10  -0.432747E-11   0.376445E-13   0.287144E-10  -0.432747E-11   0.210423E-11   0.444165E-13  -0.365497E-14   0.376445E-13   0.444165E-13   0.150701E-08   0.858858E-06   0.287144E-10  -0.365497E-14   0.858858E-06   0.209900E-02
  1683   0.471936E-10  -0.434037E-11   0.367146E-13   0.286763E-10  -0.434037E-11   0.208678E-11   0.440846E-13  -0.365013E-14   0.367146E-13   0.440846E-13   0.150515E-08   0.858215E-06   0.286763E-10  -0.365013E-14   0.858215E-06   0.209861E-02
  1684   0.472692E-10  -0.435221E-11   0.358058E-13   0.286382E-10  -0.435221E-11   0.206924E-11   0.437496E-13  -0.364354E-14   0.358058E-13   0.437496E-13   0.150330E-08   0.857574E-06   0.286382E-10  -0.364354E-14   0.857574E-06   0.209823E-02
  1685   0.473454E-10  -0.436299E-11   0.349180E-13   0.286000E-10  -0.436299E-11   0.205164E-11   0.434117E-13  -0.363508E-14   0.349180E-13   0.434117E-13   0.150146E-08   0.856933E-06   0.286000E-10  -0.363508E-14   0.856933E-06   0.209784E-02
  1686   0.474220E-10  -0.437270E-11   0.340513E-13   0.285618E-10  -0.437270E-11   0.203398E-11   0.430707E-13  -0.362466E-14   0.340513E-13   0.430707E-13   0.149961E-08   0.856293E-06   0.285618E-10  -0.362466E-14   0.856293E-06   0.209746E-02
  1687   0.474990E-10  -0.438136E-11   0.332055E-13   0.285235E-10  -0.438136E-11   0.201625E-11   0.427268E-13  -0.361219E-14   0.332055E-13   0.427268E-13   0.149777E-08   0.855654E-06   0.285235E-10  -0.361219E-14   0.855654E-06   0.209708E-02
  1688   0.475764E-10  -0.438897E-11   0.323808E-13   0.284852E-10  -0.438897E-11   0.199848E-11   0.423801E-13  -0.359756E-14   0.323808E-13   0.423801E-13   0.149594E-08   0.855016E-06   0.284852E-10  -0.359756E-14   0.855016E-06   0.209669E-02
  1689   0.476541E-10  -0.439552E-11   0.315771E-13   0.284468E-10  -0.439552E-11   0.198065E-11   0.420305E-13  -0.358068E-14   0.315771E-13   0.420305E-13   0.149410E-08   0.854378E-06   0.284468E-10  -0.358068E-14   0.854378E-06   0.209631E-02
  1690   0.477319E-10  -0.440101E-11   0.307945E-13   0.284083E-10  -0.440101E-11   0.196280E-11   0.416782E-13  -0.356144E-14   0.307945E-13   0.416782E-13   0.149227E-08   0.853741E-06   0.284083E-10  -0.356144E-14   0.853741E-06   0.209593E-02
  1691   0.478098E-10  -0.440546E-11   0.300328E-13   0.283698E-10  -0.440546E-11   0.194491E-11   0.413231E-13  -0.353975E-14   0.300328E-13   0.413231E-13   0.149044E-08   0.853105E-06   0.283698E-10  -0.353975E-14   0.853105E-06   0.209554E-02
  1692   0.478879E-10  -0.440885E-11   0.292921E-13   0.283311E-10  -0.440885E-11   0.192699E-11   0.409654E-13  -0.351552E-14   0.292921E-13   0.409654E-13   0.148862E-08   0.852470E-06   0.283311E-10  -0.351552E-14   0.852470E-06   0.209516E-02
  1693   0.479658E-10  -0.441121E-11   0.285724E-13   0.282924E-10  -0.441121E-11   0.190905E-11   0.406049E-13  -0.348864E-14   0.285724E-13   0.406049E-13   0.148680E-08   0.851836E-06   0.282924E-10  -0.348864E-14   0.851836E-06   0.209478E-02
  1694   0.480437E-10  -0.441252E-11   0.278738E-13   0.282536E-10  -0.441252E-11   0.189109E-11   0.402419E-13  -0.345901E-14   0.278738E-13   0.402419E-13   0.148498E-08   0.851202E-06   0.282536E-10  -0.345901E-14   0.851202E-06   0.209440E-02
  1695   0.481213E-10  -0.441279E-11   0.271961E-13   0.282147E-10  -0.441279E-11   0.187313E-11   0.398763E-13  -0.342654E-14   0.271961E-13   0.398763E-13   0.148316E-08   0.850570E-06   0.282147E-10  -0.342654E-14   0.850570E-06   0.209401E-02
  1696   0.481987E-10  -0.441202E-11   0.265393E-13   0.281757E-10  -0.441202E-11   0.185515E-11   0.395083E-13  -0.339112E-14   0.265393E-13   0.395083E-13   0.148135E-08   0.849938E-06   0.281757E-10  -0.339112E-14   0.849938E-06   0.209363E-02
  1697   0.482757E-10  -0.441022E-11   0.259036E-13   0.281365E-10  -0.441022E-11   0.183718E-11   0.391377E-13  -0.335267E-14   0.259036E-13   0.391377E-13   0.147954E-08   0.849307E-06   0.281365E-10  -0.335267E-14   0.849307E-06   0.209325E-02
  1698   0.483523E-10  -0.440739E-11   0.252888E-13   0.280973E-10  -0.440739E-11   0.181921E-11   0.387647E-13  -0.331108E-14   0.252888E-13   0.387647E-13   0.147774E-08   0.848677E-06   0.280973E-10  -0.331108E-14   0.848677E-06   0.209287E-02
  1699   0.484284E-10  -0.440355E-11   0.246950E-13   0.280580E-10  -0.440355E-11   0.180124E-11   0.383894E-13  -0.326625E-14   0.246950E-13   0.383894E-13   0.147593E-08   0.848047E-06   0.280580E-10  -0.326625E-14   0.848047E-06   0.209249E-02
  1700   0.485040E-10  -0.439868E-11   0.241222E-13   0.280185E-10  -0.439868E-11   0.178331E-11   0.380117E-13  -0.321809E-14   0.241222E-13   0.380117E-13   0.147413E-08   0.847419E-06   0.280185E-10  -0.321809E-14   0.847419E-06   0.209211E-02
  1701   0.485790E-10  -0.439281E-11   0.235703E-13   0.279789E-10  -0.439281E-11   0.176538E-11   0.376317E-13  -0.316654E-14   0.235703E-13   0.376317E-13   0.147234E-08   0.846791E-06   0.279789E-10  -0.316654E-14   0.846791E-06   0.209173E-02
  1702   0.486532E-10  -0.438594E-11   0.230392E-13   0.279392E-10  -0.438594E-11   0.174749E-11   0.372495E-13  -0.311170E-14   0.230392E-13   0.372495E-13   0.147055E-08   0.846164E-06   0.279392E-10  -0.311170E-14   0.846164E-06   0.209135E-02
  1703   0.487268E-10  -0.437810E-11   0.225289E-13   0.278994E-10  -0.437810E-11   0.172964E-11   0.368651E-13  -0.305372E-14   0.225289E-13   0.368651E-13   0.146876E-08   0.845538E-06   0.278994E-10  -0.305372E-14   0.845538E-06   0.209097E-02
  1704   0.487995E-10  -0.436927E-11   0.220392E-13   0.278595E-10  -0.436927E-11   0.171183E-11   0.364786E-13  -0.299274E-14   0.220392E-13   0.364786E-13   0.146697E-08   0.844912E-06   0.278595E-10  -0.299274E-14   0.844912E-06   0.209060E-02
  1705   0.488715E-10  -0.435947E-11   0.215700E-13   0.278195E-10  -0.435947E-11   0.169408E-11   0.360900E-13  -0.292891E-14   0.215700E-13   0.360900E-13   0.146518E-08   0.844288E-06   0.278195E-10  -0.292891E-14   0.844288E-06   0.209022E-02
  1706   0.489424E-10  -0.434873E-11   0.211213E-13   0.277794E-10  -0.434873E-11   0.167637E-11   0.356994E-13  -0.286239E-14   0.211213E-13   0.356994E-13   0.146340E-08   0.843664E-06   0.277794E-10  -0.286239E-14   0.843664E-06   0.208984E-02
  1707   0.490123E-10  -0.433701E-11   0.206928E-13   0.277392E-10  -0.433701E-11   0.165873E-11   0.353067E-13  -0.279330E-14   0.206928E-13   0.353067E-13   0.146163E-08   0.843041E-06   0.277392E-10  -0.279330E-14   0.843041E-06   0.208946E-02
  1708   0.490811E-10  -0.432436E-11   0.202845E-13   0.276990E-10  -0.432436E-11   0.164115E-11   0.349122E-13  -0.272181E-14   0.202845E-13   0.349122E-13   0.145985E-08   0.842419E-06   0.276990E-10  -0.272181E-14   0.842419E-06   0.208909E-02
  1709   0.491488E-10  -0.431077E-11   0.198963E-13   0.276588E-10  -0.431077E-11   0.162365E-11   0.345158E-13  -0.264805E-14   0.198963E-13   0.345158E-13   0.145808E-08   0.841797E-06   0.276588E-10  -0.264805E-14   0.841797E-06   0.208871E-02
  1710   0.492153E-10  -0.429626E-11   0.195280E-13   0.276185E-10  -0.429626E-11   0.160623E-11   0.341175E-13  -0.257217E-14   0.195280E-13   0.341175E-13   0.145631E-08   0.841177E-06   0.276185E-10  -0.257217E-14   0.841177E-06   0.208833E-02
  1711   0.492806E-10  -0.428082E-11   0.191796E-13   0.275782E-10  -0.428082E-11   0.158889E-11   0.337175E-13  -0.249432E-14   0.191796E-13   0.337175E-13   0.145455E-08   0.840557E-06   0.275782E-10  -0.249432E-14   0.840557E-06   0.208796E-02
  1712   0.493444E-10  -0.426449E-11   0.188509E-13   0.275378E-10  -0.426449E-11   0.157163E-11   0.333158E-13  -0.241464E-14   0.188509E-13   0.333158E-13   0.145278E-08   0.839938E-06   0.275378E-10  -0.241464E-14   0.839938E-06   0.208758E-02
  1713   0.494068E-10  -0.424725E-11   0.185419E-13   0.274975E-10  -0.424725E-11   0.155447E-11   0.329123E-13  -0.233328E-14   0.185419E-13   0.329123E-13   0.145102E-08   0.839320E-06   0.274975E-10  -0.233328E-14   0.839320E-06   0.208721E-02
  1714   0.494679E-10  -0.422912E-11   0.182524E-13   0.274571E-10  -0.422912E-11   0.153741E-11   0.325073E-13  -0.225039E-14   0.182524E-13   0.325073E-13   0.144927E-08   0.838702E-06   0.274571E-10  -0.225039E-14   0.838702E-06   0.208683E-02
  1715   0.495274E-10  -0.421013E-11   0.179823E-13   0.274168E-10  -0.421013E-11   0.152045E-11   0.321007E-13  -0.216611E-14   0.179823E-13   0.321007E-13   0.144751E-08   0.838086E-06   0.274168E-10  -0.216611E-14   0.838086E-06   0.208646E-02
  1716   0.495853E-10  -0.419027E-11   0.177314E-13   0.273765E-10  -0.419027E-11   0.150360E-11   0.316926E-13  -0.208058E-14   0.177314E-13   0.316926E-13   0.144576E-08   0.837470E-06   0.273765E-10  -0.208058E-14   0.837470E-06   0.208608E-02
  1717   0.496416E-10  -0.416956E-11   0.174998E-13   0.273362E-10  -0.416956E-11   0.148687E-11   0.312830E-13  -0.199396E-14   0.174998E-13   0.312830E-13   0.144402E-08   0.836855E-06   0.273362E-10  -0.199396E-14   0.836855E-06   0.208571E-02
  1718   0.496962E-10  -0.414802E-11   0.172873E-13   0.272960E-10  -0.414802E-11   0.147026E-11   0.308719E-13  -0.190639E-14   0.172873E-13   0.308719E-13   0.144227E-08   0.836240E-06   0.272960E-10  -0.190639E-14   0.836240E-06   0.208533E-02
  1719   0.497491E-10  -0.412564E-11   0.170937E-13   0.272558E-10  -0.412564E-11   0.145377E-11   0.304596E-13  -0.181801E-14   0.170937E-13   0.304596E-13   0.144053E-08   0.835627E-06   0.272558E-10  -0.181801E-14   0.835627E-06   0.208496E-02
  1720   0.498002E-10  -0.410246E-11   0.169190E-13   0.272156E-10  -0.410246E-11   0.143740E-11   0.300459E-13  -0.172898E-14   0.169190E-13   0.300459E-13   0.143879E-08   0.835014E-06   0.272156E-10  -0.172898E-14   0.835014E-06   0.208458E-02
  1721   0.498495E-10  -0.407847E-11   0.167630E-13   0.271755E-10  -0.407847E-11   0.142118E-11   0.296309E-13  -0.163943E-14   0.167630E-13   0.296309E-13   0.143706E-08   0.834402E-06   0.271755E-10  -0.163943E-14   0.834402E-06   0.208421E-02
  1722   0.498969E-10  -0.405370E-11   0.166257E-13   0.271356E-10  -0.405370E-11   0.140509E-11   0.292147E-13  -0.154952E-14   0.166257E-13   0.292147E-13   0.143533E-08   0.833791E-06   0.271356E-10  -0.154952E-14   0.833791E-06   0.208384E-02
  1723   0.499423E-10  -0.402817E-11   0.165069E-13   0.270956E-10  -0.402817E-11   0.138916E-11   0.287974E-13  -0.145939E-14   0.165069E-13   0.287974E-13   0.143360E-08   0.833180E-06   0.270956E-10  -0.145939E-14   0.833180E-06   0.208346E-02
  1724   0.499859E-10  -0.400188E-11   0.164065E-13   0.270558E-10  -0.400188E-11   0.137337E-11   0.283790E-13  -0.136918E-14   0.164065E-13   0.283790E-13   0.143187E-08   0.832570E-06   0.270558E-10  -0.136918E-14   0.832570E-06   0.208309E-02
  1725   0.500273E-10  -0.397485E-11   0.163244E-13   0.270161E-10  -0.397485E-11   0.135774E-11   0.279595E-13  -0.127905E-14   0.163244E-13   0.279595E-13   0.143015E-08   0.831961E-06   0.270161E-10  -0.127905E-14   0.831961E-06   0.208272E-02
  1726   0.500667E-10  -0.394708E-11   0.162605E-13   0.269766E-10  -0.394708E-11   0.134226E-11   0.275390E-13  -0.118913E-14   0.162605E-13   0.275390E-13   0.142843E-08   0.831353E-06   0.269766E-10  -0.118913E-14   0.831353E-06   0.208235E-02
  1727   0.501040E-10  -0.391860E-11   0.162147E-13   0.269371E-10  -0.391860E-11   0.132695E-11   0.271175E-13  -0.109958E-14   0.162147E-13   0.271175E-13   0.142671E-08   0.830745E-06   0.269371E-10  -0.109958E-14   0.830745E-06   0.208198E-02
  1728   0.501392E-10  -0.388943E-11   0.161869E-13   0.268978E-10  -0.388943E-11   0.131180E-11   0.266951E-13  -0.101053E-14   0.161869E-13   0.266951E-13   0.142499E-08   0.830139E-06   0.268978E-10  -0.101053E-14   0.830139E-06   0.208160E-02
  1729   0.501721E-10  -0.385957E-11   0.161769E-13   0.268586E-10  -0.385957E-11   0.129683E-11   0.262719E-13  -0.922143E-15   0.161769E-13   0.262719E-13   0.142328E-08   0.829532E-06   0.268586E-10  -0.922143E-15   0.829532E-06   0.208123E-02
  1730   0.502028E-10  -0.382903E-11   0.161847E-13   0.268196E-10  -0.382903E-11   0.128204E-11   0.258479E-13  -0.834556E-15   0.161847E-13   0.258479E-13   0.142157E-08   0.828927E-06   0.268196E-10  -0.834556E-15   0.828927E-06   0.208086E-02
  1731   0.502312E-10  -0.379783E-11   0.162101E-13   0.267807E-10  -0.379783E-11   0.126741E-11   0.254231E-13  -0.747917E-15   0.162101E-13   0.254231E-13   0.141987E-08   0.828323E-06   0.267807E-10  -0.747917E-15   0.828323E-06   0.208049E-02
  1732   0.502572E-10  -0.376599E-11   0.162531E-13   0.267421E-10  -0.376599E-11   0.125297E-11   0.249976E-13  -0.662373E-15   0.162531E-13   0.249976E-13   0.141817E-08   0.827719E-06   0.267421E-10  -0.662373E-15   0.827719E-06   0.208012E-02
  1733   0.502809E-10  -0.373352E-11   0.163135E-13   0.267036E-10  -0.373352E-11   0.123873E-11   0.245715E-13  -0.578068E-15   0.163135E-13   0.245715E-13   0.141647E-08   0.827116E-06   0.267036E-10  -0.578068E-15   0.827116E-06   0.207975E-02
  1734   0.503021E-10  -0.370043E-11   0.163912E-13   0.266653E-10  -0.370043E-11   0.122466E-11   0.241448E-13  -0.495149E-15   0.163912E-13   0.241448E-13   0.141477E-08   0.826513E-06   0.266653E-10  -0.495149E-15   0.826513E-06   0.207938E-02
  1735   0.503208E-10  -0.366675E-11   0.164861E-13   0.266272E-10  -0.366675E-11   0.121079E-11   0.237175E-13  -0.413762E-15   0.164861E-13   0.237175E-13   0.141308E-08   0.825911E-06   0.266272E-10  -0.413762E-15   0.825911E-06   0.207901E-02
  1736   0.503373E-10  -0.363250E-11   0.165980E-13   0.265893E-10  -0.363250E-11   0.119712E-11   0.232898E-13  -0.334053E-15   0.165980E-13   0.232898E-13   0.141138E-08   0.825311E-06   0.265893E-10  -0.334053E-15   0.825311E-06   0.207863E-02
  1737   0.503512E-10  -0.359767E-11   0.167270E-13   0.265516E-10  -0.359767E-11   0.118365E-11   0.228616E-13  -0.256168E-15   0.167270E-13   0.228616E-13   0.140970E-08   0.824710E-06   0.265516E-10  -0.256168E-15   0.824710E-06   0.207826E-02
  1738   0.503625E-10  -0.356232E-11   0.168728E-13   0.265142E-10  -0.356232E-11   0.117039E-11   0.224330E-13  -0.180253E-15   0.168728E-13   0.224330E-13   0.140801E-08   0.824111E-06   0.265142E-10  -0.180253E-15   0.824111E-06   0.207789E-02
  1739   0.503714E-10  -0.352644E-11   0.170354E-13   0.264770E-10  -0.352644E-11   0.115734E-11   0.220040E-13  -0.106454E-15   0.170354E-13   0.220040E-13   0.140633E-08   0.823512E-06   0.264770E-10  -0.106454E-15   0.823512E-06   0.207752E-02
  1740   0.503778E-10  -0.349005E-11   0.172147E-13   0.264401E-10  -0.349005E-11   0.114450E-11   0.215748E-13  -0.349168E-16   0.172147E-13   0.215748E-13   0.140465E-08   0.822914E-06   0.264401E-10  -0.349168E-16   0.822914E-06   0.207715E-02
  1741   0.503816E-10  -0.345317E-11   0.174104E-13   0.264035E-10  -0.345317E-11   0.113187E-11   0.211453E-13   0.342120E-16   0.174104E-13   0.211453E-13   0.140297E-08   0.822316E-06   0.264035E-10   0.342120E-16   0.822316E-06   0.207678E-02
  1742   0.503828E-10  -0.341583E-11   0.176226E-13   0.263671E-10  -0.341583E-11   0.111946E-11   0.207157E-13   0.100787E-15   0.176226E-13   0.207157E-13   0.140130E-08   0.821720E-06   0.263671E-10   0.100787E-15   0.821720E-06   0.207641E-02
  1743   0.503814E-10  -0.337802E-11   0.178511E-13   0.263310E-10  -0.337802E-11   0.110726E-11   0.202859E-13   0.164661E-15   0.178511E-13   0.202859E-13   0.139963E-08   0.821124E-06   0.263310E-10   0.164661E-15   0.821124E-06   0.207604E-02
  1744   0.503773E-10  -0.333977E-11   0.180959E-13   0.262952E-10  -0.333977E-11   0.109530E-11   0.198560E-13   0.225690E-15   0.180959E-13   0.198560E-13   0.139796E-08   0.820528E-06   0.262952E-10   0.225690E-15   0.820528E-06   0.207567E-02
  1745   0.503707E-10  -0.330110E-11   0.183567E-13   0.262597E-10  -0.330110E-11   0.108356E-11   0.194261E-13   0.283726E-15   0.183567E-13   0.194261E-13   0.139629E-08   0.819934E-06   0.262597E-10   0.283726E-15   0.819934E-06   0.207530E-02
  1746   0.503613E-10  -0.326202E-11   0.186335E-13   0.262245E-10  -0.326202E-11   0.107204E-11   0.189962E-13   0.338624E-15   0.186335E-13   0.189962E-13   0.139463E-08   0.819340E-06   0.262245E-10   0.338624E-15   0.819340E-06   0.207494E-02
  1747   0.503491E-10  -0.322253E-11   0.189262E-13   0.261896E-10  -0.322253E-11   0.106075E-11   0.185663E-13   0.390238E-15   0.189262E-13   0.185663E-13   0.139297E-08   0.818747E-06   0.261896E-10   0.390238E-15   0.818747E-06   0.207457E-02
  1748   0.503343E-10  -0.318269E-11   0.192346E-13   0.261550E-10  -0.318269E-11   0.104970E-11   0.181366E-13   0.438421E-15   0.192346E-13   0.181366E-13   0.139132E-08   0.818154E-06   0.261550E-10   0.438421E-15   0.818154E-06   0.207420E-02
  1749   0.503167E-10  -0.314247E-11   0.195587E-13   0.261208E-10  -0.314247E-11   0.103888E-11   0.177071E-13   0.483028E-15   0.195587E-13   0.177071E-13   0.138966E-08   0.817563E-06   0.261208E-10   0.483028E-15   0.817563E-06   0.207383E-02
  1750   0.502964E-10  -0.310192E-11   0.198983E-13   0.260870E-10  -0.310192E-11   0.102829E-11   0.172777E-13   0.523913E-15   0.198983E-13   0.172777E-13   0.138801E-08   0.816971E-06   0.260870E-10   0.523913E-15   0.816971E-06   0.207346E-02
  1751   0.502732E-10  -0.306104E-11   0.202534E-13   0.260535E-10  -0.306104E-11   0.101794E-11   0.168487E-13   0.560970E-15   0.202534E-13   0.168487E-13   0.138636E-08   0.816381E-06   0.260535E-10   0.560970E-15   0.816381E-06   0.207309E-02
  1752   0.502474E-10  -0.301987E-11   0.206237E-13   0.260203E-10  -0.301987E-11   0.100783E-11   0.164199E-13   0.594251E-15   0.206237E-13   0.164199E-13   0.138472E-08   0.815791E-06   0.260203E-10   0.594251E-15   0.815791E-06   0.207272E-02
  1753   0.502188E-10  -0.297841E-11   0.210091E-13   0.259875E-10  -0.297841E-11   0.997967E-12   0.159915E-13   0.623851E-15   0.210091E-13   0.159915E-13   0.138307E-08   0.815202E-06   0.259875E-10   0.623851E-15   0.815202E-06   0.207235E-02
  1754   0.501874E-10  -0.293668E-11   0.214095E-13   0.259551E-10  -0.293668E-11   0.988341E-12   0.155635E-13   0.649863E-15   0.214095E-13   0.155635E-13   0.138143E-08   0.814614E-06   0.259551E-10   0.649863E-15   0.814614E-06   0.207198E-02
  1755   0.501532E-10  -0.289471E-11   0.218246E-13   0.259229E-10  -0.289471E-11   0.978967E-12   0.151360E-13   0.672380E-15   0.218246E-13   0.151360E-13   0.137980E-08   0.814026E-06   0.259229E-10   0.672380E-15   0.814026E-06   0.207161E-02
  1756   0.501162E-10  -0.285250E-11   0.222543E-13   0.258911E-10  -0.285250E-11   0.969836E-12   0.147088E-13   0.691496E-15   0.222543E-13   0.147088E-13   0.137816E-08   0.813439E-06   0.258911E-10   0.691496E-15   0.813439E-06   0.207124E-02
  1757   0.500764E-10  -0.281008E-11   0.226985E-13   0.258596E-10  -0.281008E-11   0.960957E-12   0.142822E-13   0.707304E-15   0.226985E-13   0.142822E-13   0.137653E-08   0.812853E-06   0.258596E-10   0.707304E-15   0.812853E-06   0.207087E-02
  1758   0.500337E-10  -0.276748E-11   0.231569E-13   0.258283E-10  -0.276748E-11   0.952321E-12   0.138562E-13   0.719897E-15   0.231569E-13   0.138562E-13   0.137490E-08   0.812267E-06   0.258283E-10   0.719897E-15   0.812267E-06   0.207050E-02
  1759   0.499882E-10  -0.272470E-11   0.236294E-13   0.257974E-10  -0.272470E-11   0.943945E-12   0.134307E-13   0.729369E-15   0.236294E-13   0.134307E-13   0.137328E-08   0.811682E-06   0.257974E-10   0.729369E-15   0.811682E-06   0.207014E-02
  1760   0.499399E-10  -0.268175E-11   0.241158E-13   0.257667E-10  -0.268175E-11   0.935820E-12   0.130058E-13   0.735814E-15   0.241158E-13   0.130058E-13   0.137165E-08   0.811098E-06   0.257667E-10   0.735814E-15   0.811098E-06   0.206977E-02
  1761   0.498887E-10  -0.263867E-11   0.246160E-13   0.257363E-10  -0.263867E-11   0.927947E-12   0.125816E-13   0.739324E-15   0.246160E-13   0.125816E-13   0.137003E-08   0.810514E-06   0.257363E-10   0.739324E-15   0.810514E-06   0.206940E-02
  1762   0.498346E-10  -0.259546E-11   0.251298E-13   0.257062E-10  -0.259546E-11   0.920331E-12   0.121581E-13   0.739993E-15   0.251298E-13   0.121581E-13   0.136841E-08   0.809931E-06   0.257062E-10   0.739993E-15   0.809931E-06   0.206903E-02
  1763   0.497778E-10  -0.255216E-11   0.256571E-13   0.256763E-10  -0.255216E-11   0.912970E-12   0.117353E-13   0.737914E-15   0.256571E-13   0.117353E-13   0.136680E-08   0.809349E-06   0.256763E-10   0.737914E-15   0.809349E-06   0.206866E-02
  1764   0.497181E-10  -0.250877E-11   0.261976E-13   0.256467E-10  -0.250877E-11   0.905866E-12   0.113133E-13   0.733182E-15   0.261976E-13   0.113133E-13   0.136519E-08   0.808767E-06   0.256467E-10   0.733182E-15   0.808767E-06   0.206829E-02
  1765   0.496556E-10  -0.246531E-11   0.267512E-13   0.256173E-10  -0.246531E-11   0.899021E-12   0.108921E-13   0.725888E-15   0.267512E-13   0.108921E-13   0.136358E-08   0.808186E-06   0.256173E-10   0.725888E-15   0.808186E-06   0.206792E-02
  1766   0.495904E-10  -0.242182E-11   0.273177E-13   0.255881E-10  -0.242182E-11   0.892435E-12   0.104718E-13   0.716128E-15   0.273177E-13   0.104718E-13   0.136197E-08   0.807606E-06   0.255881E-10   0.716128E-15   0.807606E-06   0.206755E-02
  1767   0.495224E-10  -0.237830E-11   0.278970E-13   0.255591E-10  -0.237830E-11   0.886107E-12   0.100523E-13   0.703993E-15   0.278970E-13   0.100523E-13   0.136037E-08   0.807026E-06   0.255591E-10   0.703993E-15   0.807026E-06   0.206719E-02
  1768   0.494517E-10  -0.233477E-11   0.284889E-13   0.255304E-10  -0.233477E-11   0.880041E-12   0.963379E-14   0.689578E-15   0.284889E-13   0.963379E-14   0.135877E-08   0.806447E-06   0.255304E-10   0.689578E-15   0.806447E-06   0.206682E-02
  1769   0.493782E-10  -0.229125E-11   0.290932E-13   0.255018E-10  -0.229125E-11   0.874234E-12   0.921623E-14   0.672976E-15   0.290932E-13   0.921623E-14   0.135717E-08   0.805869E-06   0.255018E-10   0.672976E-15   0.805869E-06   0.206645E-02
  1770   0.493020E-10  -0.224776E-11   0.297098E-13   0.254734E-10  -0.224776E-11   0.868689E-12   0.879967E-14   0.654280E-15   0.297098E-13   0.879967E-14   0.135557E-08   0.805291E-06   0.254734E-10   0.654280E-15   0.805291E-06   0.206608E-02
  1771   0.492231E-10  -0.220433E-11   0.303384E-13   0.254453E-10  -0.220433E-11   0.863404E-12   0.838415E-14   0.633583E-15   0.303384E-13   0.838415E-14   0.135398E-08   0.804714E-06   0.254453E-10   0.633583E-15   0.804714E-06   0.206571E-02
  1772   0.491415E-10  -0.216095E-11   0.309791E-13   0.254172E-10  -0.216095E-11   0.858379E-12   0.796972E-14   0.610980E-15   0.309791E-13   0.796972E-14   0.135239E-08   0.804138E-06   0.254172E-10   0.610980E-15   0.804138E-06   0.206534E-02
