#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
  1583   0.582342E-10   0.322076E-12   0.300908E-12   0.133944E-10   0.322076E-12   0.292084E-11   0.664847E-13  -0.138724E-14   0.300908E-12   0.664847E-13   0.234792E-08   0.971907E-06   0.133944E-10  -0.138724E-14   0.971907E-06   0.296553E-02
  1584   0.579261E-10   0.264128E-12   0.297599E-12   0.133584E-10   0.264128E-12   0.293046E-11   0.666700E-13  -0.112837E-14   0.297599E-12   0.666700E-13   0.234496E-08   0.971162E-06   0.133584E-10  -0.112837E-14   0.971162E-06   0.296512E-02
  1585   0.576233E-10   0.205488E-12   0.294311E-12   0.133238E-10   0.205488E-12   0.293974E-11   0.668489E-13  -0.879819E-15   0.294311E-12   0.668489E-13   0.234200E-08   0.970417E-06   0.133238E-10  -0.879819E-15   0.970417E-06   0.296471E-02
  1586   0.573261E-10   0.146177E-12   0.291043E-12   0.132908E-10   0.146177E-12   0.294868E-11   0.670214E-13  -0.640177E-15   0.291043E-12   0.670214E-13   0.233905E-08   0.969674E-06   0.132908E-10  -0.640177E-15   0.969674E-06   0.296430E-02
  1587   0.570343E-10   0.862281E-13   0.287795E-12   0.132594E-10   0.862281E-13   0.295729E-11   0.671874E-13  -0.408025E-15   0.287795E-12   0.671874E-13   0.233610E-08   0.968932E-06   0.132594E-10  -0.408025E-15   0.968932E-06   0.296389E-02
  1588   0.567479E-10   0.256670E-13   0.284567E-12   0.132299E-10   0.256670E-13   0.296554E-11   0.673468E-13  -0.181946E-15   0.284567E-12   0.673468E-13   0.233315E-08   0.968191E-06   0.132299E-10  -0.181946E-15   0.968191E-06   0.296348E-02
  1589   0.564671E-10  -0.354786E-13   0.281359E-12   0.132023E-10  -0.354786E-13   0.297345E-11   0.674994E-13   0.394774E-16   0.281359E-12   0.674994E-13   0.233021E-08   0.967451E-06   0.132023E-10   0.394774E-16   0.967451E-06   0.296308E-02
  1590   0.561918E-10  -0.971802E-13   0.278170E-12   0.131768E-10  -0.971802E-13   0.298101E-11   0.676452E-13   0.257662E-15   0.278170E-12   0.676452E-13   0.232728E-08   0.966713E-06   0.131768E-10   0.257662E-15   0.966713E-06   0.296267E-02
  1591   0.559220E-10  -0.159410E-12   0.274999E-12   0.131537E-10  -0.159410E-12   0.298821E-11   0.677840E-13   0.474026E-15   0.274999E-12   0.677840E-13   0.232435E-08   0.965976E-06   0.131537E-10   0.474026E-15   0.965976E-06   0.296227E-02
  1592   0.556578E-10  -0.222139E-12   0.271848E-12   0.131329E-10  -0.222139E-12   0.299506E-11   0.679159E-13   0.689986E-15   0.271848E-12   0.679159E-13   0.232143E-08   0.965240E-06   0.131329E-10   0.689986E-15   0.965240E-06   0.296188E-02
  1593   0.553991E-10  -0.285341E-12   0.268715E-12   0.131147E-10  -0.285341E-12   0.300154E-11   0.680405E-13   0.906959E-15   0.268715E-12   0.680405E-13   0.231851E-08   0.964506E-06   0.131147E-10   0.906959E-15   0.964506E-06   0.296148E-02
  1594   0.551460E-10  -0.348986E-12   0.265600E-12   0.130991E-10  -0.348986E-12   0.300766E-11   0.681580E-13   0.112577E-14   0.265600E-12   0.681580E-13   0.231560E-08   0.963773E-06   0.130991E-10   0.112577E-14   0.963773E-06   0.296109E-02
  1595   0.548986E-10  -0.413046E-12   0.262504E-12   0.130861E-10  -0.413046E-12   0.301341E-11   0.682681E-13   0.134489E-14   0.262504E-12   0.682681E-13   0.231269E-08   0.963041E-06   0.130861E-10   0.134489E-14   0.963041E-06   0.296069E-02
  1596   0.546567E-10  -0.477492E-12   0.259426E-12   0.130754E-10  -0.477492E-12   0.301880E-11   0.683708E-13   0.156219E-14   0.259426E-12   0.683708E-13   0.230979E-08   0.962310E-06   0.130754E-10   0.156219E-14   0.962310E-06   0.296030E-02
  1597   0.544205E-10  -0.542295E-12   0.256367E-12   0.130668E-10  -0.542295E-12   0.302382E-11   0.684660E-13   0.177555E-14   0.256367E-12   0.684660E-13   0.230689E-08   0.961580E-06   0.130668E-10   0.177555E-14   0.961580E-06   0.295992E-02
  1598   0.541899E-10  -0.607426E-12   0.253326E-12   0.130603E-10  -0.607426E-12   0.302847E-11   0.685535E-13   0.198284E-14   0.253326E-12   0.685535E-13   0.230400E-08   0.960852E-06   0.130603E-10   0.198284E-14   0.960852E-06   0.295953E-02
  1599   0.539648E-10  -0.672857E-12   0.250304E-12   0.130555E-10  -0.672857E-12   0.303274E-11   0.686334E-13   0.218194E-14   0.250304E-12   0.686334E-13   0.230111E-08   0.960125E-06   0.130555E-10   0.218194E-14   0.960125E-06   0.295914E-02
  1600   0.537456E-10  -0.738559E-12   0.247301E-12   0.130523E-10  -0.738559E-12   0.303664E-11   0.687055E-13   0.237073E-14   0.247301E-12   0.687055E-13   0.229823E-08   0.959398E-06   0.130523E-10   0.237073E-14   0.959398E-06   0.295876E-02
  1601   0.535318E-10  -0.804506E-12   0.244317E-12   0.130505E-10  -0.804506E-12   0.304016E-11   0.687696E-13   0.254707E-14   0.244317E-12   0.687696E-13   0.229535E-08   0.958673E-06   0.130505E-10   0.254707E-14   0.958673E-06   0.295837E-02
  1602   0.533237E-10  -0.870669E-12   0.241351E-12   0.130500E-10  -0.870669E-12   0.304330E-11   0.688258E-13   0.270885E-14   0.241351E-12   0.688258E-13   0.229248E-08   0.957948E-06   0.130500E-10   0.270885E-14   0.957948E-06   0.295799E-02
  1603   0.531212E-10  -0.937022E-12   0.238405E-12   0.130506E-10  -0.937022E-12   0.304605E-11   0.688739E-13   0.285394E-14   0.238405E-12   0.688739E-13   0.228961E-08   0.957224E-06   0.130506E-10   0.285394E-14   0.957224E-06   0.295760E-02
  1604   0.529243E-10  -0.100354E-11   0.235478E-12   0.130520E-10  -0.100354E-11   0.304843E-11   0.689139E-13   0.298022E-14   0.235478E-12   0.689139E-13   0.228675E-08   0.956501E-06   0.130520E-10   0.298022E-14   0.956501E-06   0.295721E-02
  1605   0.527330E-10  -0.107019E-11   0.232570E-12   0.130541E-10  -0.107019E-11   0.305042E-11   0.689456E-13   0.308556E-14   0.232570E-12   0.689456E-13   0.228389E-08   0.955779E-06   0.130541E-10   0.308556E-14   0.955779E-06   0.295682E-02
  1606   0.525472E-10  -0.113695E-11   0.229681E-12   0.130567E-10  -0.113695E-11   0.305203E-11   0.689689E-13   0.316783E-14   0.229681E-12   0.689689E-13   0.228104E-08   0.955057E-06   0.130567E-10   0.316783E-14   0.955057E-06   0.295643E-02
  1607   0.523670E-10  -0.120378E-11   0.226812E-12   0.130597E-10  -0.120378E-11   0.305324E-11   0.689838E-13   0.322492E-14   0.226812E-12   0.689838E-13   0.227819E-08   0.954336E-06   0.130597E-10   0.322492E-14   0.954336E-06   0.295604E-02
  1608   0.521923E-10  -0.127067E-11   0.223962E-12   0.130628E-10  -0.127067E-11   0.305407E-11   0.689901E-13   0.325470E-14   0.223962E-12   0.689901E-13   0.227535E-08   0.953616E-06   0.130628E-10   0.325470E-14   0.953616E-06   0.295565E-02
  1609   0.520232E-10  -0.133758E-11   0.221132E-12   0.130658E-10  -0.133758E-11   0.305451E-11   0.689878E-13   0.325505E-14   0.221132E-12   0.689878E-13   0.227251E-08   0.952896E-06   0.130658E-10   0.325505E-14   0.952896E-06   0.295526E-02
  1610   0.518595E-10  -0.140448E-11   0.218322E-12   0.130687E-10  -0.140448E-11   0.305456E-11   0.689768E-13   0.322383E-14   0.218322E-12   0.689768E-13   0.226968E-08   0.952177E-06   0.130687E-10   0.322383E-14   0.952177E-06   0.295486E-02
  1611   0.517013E-10  -0.147134E-11   0.215531E-12   0.130711E-10  -0.147134E-11   0.305425E-11   0.689570E-13   0.315970E-14   0.215531E-12   0.689570E-13   0.226685E-08   0.951458E-06   0.130711E-10   0.315970E-14   0.951458E-06   0.295446E-02
  1612   0.515487E-10  -0.153814E-11   0.212760E-12   0.130731E-10  -0.153814E-11   0.305354E-11   0.689285E-13   0.306437E-14   0.212760E-12   0.689285E-13   0.226403E-08   0.950740E-06   0.130731E-10   0.306437E-14   0.950740E-06   0.295405E-02
  1613   0.514014E-10  -0.160485E-11   0.210009E-12   0.130744E-10  -0.160485E-11   0.305245E-11   0.688913E-13   0.294031E-14   0.210009E-12   0.688913E-13   0.226121E-08   0.950022E-06   0.130744E-10   0.294031E-14   0.950022E-06   0.295365E-02
  1614   0.512596E-10  -0.167142E-11   0.207279E-12   0.130751E-10  -0.167142E-11   0.305100E-11   0.688457E-13   0.279003E-14   0.207279E-12   0.688457E-13   0.225840E-08   0.949304E-06   0.130751E-10   0.279003E-14   0.949304E-06   0.295324E-02
  1615   0.511232E-10  -0.173785E-11   0.204568E-12   0.130750E-10  -0.173785E-11   0.304917E-11   0.687916E-13   0.261598E-14   0.204568E-12   0.687916E-13   0.225559E-08   0.948587E-06   0.130750E-10   0.261598E-14   0.948587E-06   0.295283E-02
  1616   0.509921E-10  -0.180411E-11   0.201879E-12   0.130740E-10  -0.180411E-11   0.304696E-11   0.687292E-13   0.242067E-14   0.201879E-12   0.687292E-13   0.225279E-08   0.947871E-06   0.130740E-10   0.242067E-14   0.947871E-06   0.295242E-02
  1617   0.508664E-10  -0.187016E-11   0.199210E-12   0.130721E-10  -0.187016E-11   0.304438E-11   0.686586E-13   0.220657E-14   0.199210E-12   0.686586E-13   0.224999E-08   0.947156E-06   0.130721E-10   0.220657E-14   0.947156E-06   0.295200E-02
  1618   0.507460E-10  -0.193598E-11   0.196561E-12   0.130690E-10  -0.193598E-11   0.304142E-11   0.685799E-13   0.197616E-14   0.196561E-12   0.685799E-13   0.224720E-08   0.946441E-06   0.130690E-10   0.197616E-14   0.946441E-06   0.295159E-02
  1619   0.506307E-10  -0.200155E-11   0.193934E-12   0.130648E-10  -0.200155E-11   0.303809E-11   0.684932E-13   0.173192E-14   0.193934E-12   0.684932E-13   0.224441E-08   0.945726E-06   0.130648E-10   0.173192E-14   0.945726E-06   0.295117E-02
  1620   0.505207E-10  -0.206683E-11   0.191328E-12   0.130594E-10  -0.206683E-11   0.303439E-11   0.683986E-13   0.147635E-14   0.191328E-12   0.683986E-13   0.224163E-08   0.945013E-06   0.130594E-10   0.147635E-14   0.945013E-06   0.295076E-02
  1621   0.504159E-10  -0.213183E-11   0.188743E-12   0.130525E-10  -0.213183E-11   0.303030E-11   0.682962E-13   0.121192E-14   0.188743E-12   0.682962E-13   0.223885E-08   0.944300E-06   0.130525E-10   0.121192E-14   0.944300E-06   0.295034E-02
  1622   0.503162E-10  -0.219649E-11   0.186179E-12   0.130443E-10  -0.219649E-11   0.302586E-11   0.681861E-13   0.941106E-15   0.186179E-12   0.681861E-13   0.223608E-08   0.943588E-06   0.130443E-10   0.941106E-15   0.943588E-06   0.294992E-02
  1623   0.502216E-10  -0.226079E-11   0.183637E-12   0.130345E-10  -0.226079E-11   0.302104E-11   0.680683E-13   0.666403E-15   0.183637E-12   0.680683E-13   0.223331E-08   0.942877E-06   0.130345E-10   0.666403E-15   0.942877E-06   0.294950E-02
  1624   0.501320E-10  -0.232471E-11   0.181116E-12   0.130230E-10  -0.232471E-11   0.301586E-11   0.679431E-13   0.390289E-15   0.181116E-12   0.679431E-13   0.223054E-08   0.942167E-06   0.130230E-10   0.390289E-15   0.942167E-06   0.294908E-02
  1625   0.500474E-10  -0.238823E-11   0.178617E-12   0.130098E-10  -0.238823E-11   0.301031E-11   0.678105E-13   0.115247E-15   0.178617E-12   0.678105E-13   0.222778E-08   0.941458E-06   0.130098E-10   0.115247E-15   0.941458E-06   0.294867E-02
  1626   0.499678E-10  -0.245132E-11   0.176141E-12   0.129948E-10  -0.245132E-11   0.300442E-11   0.676706E-13  -0.156242E-15   0.176141E-12   0.676706E-13   0.222503E-08   0.940750E-06   0.129948E-10  -0.156242E-15   0.940750E-06   0.294825E-02
  1627   0.498930E-10  -0.251395E-11   0.173686E-12   0.129778E-10  -0.251395E-11   0.299816E-11   0.675235E-13  -0.421694E-15   0.173686E-12   0.675235E-13   0.222228E-08   0.940042E-06   0.129778E-10  -0.421694E-15   0.940042E-06   0.294783E-02
  1628   0.498231E-10  -0.257609E-11   0.171253E-12   0.129588E-10  -0.257609E-11   0.299155E-11   0.673693E-13  -0.678886E-15   0.171253E-12   0.673693E-13   0.221954E-08   0.939336E-06   0.129588E-10  -0.678886E-15   0.939336E-06   0.294742E-02
  1629   0.497580E-10  -0.263774E-11   0.168844E-12   0.129380E-10  -0.263774E-11   0.298459E-11   0.672082E-13  -0.926632E-15   0.168844E-12   0.672082E-13   0.221680E-08   0.938631E-06   0.129380E-10  -0.926632E-15   0.938631E-06   0.294700E-02
  1630   0.496976E-10  -0.269886E-11   0.166457E-12   0.129155E-10  -0.269886E-11   0.297727E-11   0.670405E-13  -0.116401E-14   0.166457E-12   0.670405E-13   0.221406E-08   0.937927E-06   0.129155E-10  -0.116401E-14   0.937927E-06   0.294659E-02
  1631   0.496419E-10  -0.275943E-11   0.164093E-12   0.128914E-10  -0.275943E-11   0.296961E-11   0.668664E-13  -0.139008E-14   0.164093E-12   0.668664E-13   0.221133E-08   0.937223E-06   0.128914E-10  -0.139008E-14   0.937223E-06   0.294617E-02
  1632   0.495908E-10  -0.281943E-11   0.161753E-12   0.128659E-10  -0.281943E-11   0.296160E-11   0.666860E-13  -0.160393E-14   0.161753E-12   0.666860E-13   0.220860E-08   0.936521E-06   0.128659E-10  -0.160393E-14   0.936521E-06   0.294576E-02
  1633   0.495443E-10  -0.287883E-11   0.159437E-12   0.128392E-10  -0.287883E-11   0.295325E-11   0.664997E-13  -0.180463E-14   0.159437E-12   0.664997E-13   0.220588E-08   0.935820E-06   0.128392E-10  -0.180463E-14   0.935820E-06   0.294535E-02
  1634   0.495023E-10  -0.293762E-11   0.157145E-12   0.128114E-10  -0.293762E-11   0.294456E-11   0.663075E-13  -0.199125E-14   0.157145E-12   0.663075E-13   0.220317E-08   0.935120E-06   0.128114E-10  -0.199125E-14   0.935120E-06   0.294494E-02
  1635   0.494647E-10  -0.299578E-11   0.154877E-12   0.127827E-10  -0.299578E-11   0.293552E-11   0.661098E-13  -0.216286E-14   0.154877E-12   0.661098E-13   0.220045E-08   0.934420E-06   0.127827E-10  -0.216286E-14   0.934420E-06   0.294453E-02
  1636   0.494314E-10  -0.305327E-11   0.152635E-12   0.127533E-10  -0.305327E-11   0.292615E-11   0.659068E-13  -0.231854E-14   0.152635E-12   0.659068E-13   0.219775E-08   0.933722E-06   0.127533E-10  -0.231854E-14   0.933722E-06   0.294412E-02
  1637   0.494025E-10  -0.311009E-11   0.150418E-12   0.127232E-10  -0.311009E-11   0.291646E-11   0.656986E-13  -0.245736E-14   0.150418E-12   0.656986E-13   0.219505E-08   0.933025E-06   0.127232E-10  -0.245736E-14   0.933025E-06   0.294372E-02
  1638   0.493777E-10  -0.316620E-11   0.148226E-12   0.126927E-10  -0.316620E-11   0.290643E-11   0.654855E-13  -0.257839E-14   0.148226E-12   0.654855E-13   0.219235E-08   0.932329E-06   0.126927E-10  -0.257839E-14   0.932329E-06   0.294331E-02
  1639   0.493572E-10  -0.322159E-11   0.146060E-12   0.126619E-10  -0.322159E-11   0.289609E-11   0.652678E-13  -0.268072E-14   0.146060E-12   0.652678E-13   0.218966E-08   0.931634E-06   0.126619E-10  -0.268072E-14   0.931634E-06   0.294290E-02
  1640   0.493408E-10  -0.327625E-11   0.143921E-12   0.126310E-10  -0.327625E-11   0.288543E-11   0.650456E-13  -0.276340E-14   0.143921E-12   0.650456E-13   0.218697E-08   0.930939E-06   0.126310E-10  -0.276340E-14   0.930939E-06   0.294250E-02
  1641   0.493284E-10  -0.333015E-11   0.141808E-12   0.126001E-10  -0.333015E-11   0.287446E-11   0.648191E-13  -0.282552E-14   0.141808E-12   0.648191E-13   0.218428E-08   0.930246E-06   0.126001E-10  -0.282552E-14   0.930246E-06   0.294210E-02
  1642   0.493199E-10  -0.338327E-11   0.139722E-12   0.125694E-10  -0.338327E-11   0.286318E-11   0.645886E-13  -0.286614E-14   0.139722E-12   0.645886E-13   0.218160E-08   0.929554E-06   0.125694E-10  -0.286614E-14   0.929554E-06   0.294169E-02
  1643   0.493154E-10  -0.343560E-11   0.137664E-12   0.125391E-10  -0.343560E-11   0.285160E-11   0.643543E-13  -0.288435E-14   0.137664E-12   0.643543E-13   0.217893E-08   0.928863E-06   0.125391E-10  -0.288435E-14   0.928863E-06   0.294129E-02
  1644   0.493147E-10  -0.348711E-11   0.135633E-12   0.125092E-10  -0.348711E-11   0.283972E-11   0.641164E-13  -0.287921E-14   0.135633E-12   0.641164E-13   0.217626E-08   0.928172E-06   0.125092E-10  -0.287921E-14   0.928172E-06   0.294089E-02
  1645   0.493177E-10  -0.353778E-11   0.133630E-12   0.124800E-10  -0.353778E-11   0.282755E-11   0.638751E-13  -0.285013E-14   0.133630E-12   0.638751E-13   0.217360E-08   0.927483E-06   0.124800E-10  -0.285013E-14   0.927483E-06   0.294049E-02
  1646   0.493244E-10  -0.358761E-11   0.131654E-12   0.124514E-10  -0.358761E-11   0.281508E-11   0.636303E-13  -0.279780E-14   0.131654E-12   0.636303E-13   0.217094E-08   0.926794E-06   0.124514E-10  -0.279780E-14   0.926794E-06   0.294009E-02
  1647   0.493347E-10  -0.363658E-11   0.129706E-12   0.124233E-10  -0.363658E-11   0.280234E-11   0.633819E-13  -0.272324E-14   0.129706E-12   0.633819E-13   0.216828E-08   0.926107E-06   0.124233E-10  -0.272324E-14   0.926107E-06   0.293969E-02
  1648   0.493485E-10  -0.368466E-11   0.127785E-12   0.123957E-10  -0.368466E-11   0.278930E-11   0.631299E-13  -0.262750E-14   0.127785E-12   0.631299E-13   0.216563E-08   0.925421E-06   0.123957E-10  -0.262750E-14   0.925421E-06   0.293929E-02
  1649   0.493658E-10  -0.373184E-11   0.125891E-12   0.123685E-10  -0.373184E-11   0.277599E-11   0.628742E-13  -0.251158E-14   0.125891E-12   0.628742E-13   0.216298E-08   0.924735E-06   0.123685E-10  -0.251158E-14   0.924735E-06   0.293889E-02
  1650   0.493863E-10  -0.377810E-11   0.124024E-12   0.123416E-10  -0.377810E-11   0.276240E-11   0.626146E-13  -0.237652E-14   0.124024E-12   0.626146E-13   0.216034E-08   0.924050E-06   0.123416E-10  -0.237652E-14   0.924050E-06   0.293850E-02
  1651   0.494102E-10  -0.382344E-11   0.122183E-12   0.123149E-10  -0.382344E-11   0.274854E-11   0.623510E-13  -0.222334E-14   0.122183E-12   0.623510E-13   0.215770E-08   0.923367E-06   0.123149E-10  -0.222334E-14   0.923367E-06   0.293810E-02
  1652   0.494373E-10  -0.386784E-11   0.120368E-12   0.122885E-10  -0.386784E-11   0.273443E-11   0.620834E-13  -0.205307E-14   0.120368E-12   0.620834E-13   0.215507E-08   0.922684E-06   0.122885E-10  -0.205307E-14   0.922684E-06   0.293770E-02
  1653   0.494674E-10  -0.391129E-11   0.118579E-12   0.122621E-10  -0.391129E-11   0.272007E-11   0.618117E-13  -0.186673E-14   0.118579E-12   0.618117E-13   0.215244E-08   0.922002E-06   0.122621E-10  -0.186673E-14   0.922002E-06   0.293731E-02
  1654   0.495007E-10  -0.395376E-11   0.116816E-12   0.122359E-10  -0.395376E-11   0.270544E-11   0.615358E-13  -0.166536E-14   0.116816E-12   0.615358E-13   0.214982E-08   0.921321E-06   0.122359E-10  -0.166536E-14   0.921321E-06   0.293691E-02
  1655   0.495369E-10  -0.399525E-11   0.115078E-12   0.122096E-10  -0.399525E-11   0.269057E-11   0.612555E-13  -0.144997E-14   0.115078E-12   0.612555E-13   0.214720E-08   0.920641E-06   0.122096E-10  -0.144997E-14   0.920641E-06   0.293652E-02
  1656   0.495759E-10  -0.403576E-11   0.113365E-12   0.121833E-10  -0.403576E-11   0.267547E-11   0.609708E-13  -0.122159E-14   0.113365E-12   0.609708E-13   0.214458E-08   0.919962E-06   0.121833E-10  -0.122159E-14   0.919962E-06   0.293612E-02
  1657   0.496178E-10  -0.407526E-11   0.111677E-12   0.121568E-10  -0.407526E-11   0.266014E-11   0.606816E-13  -0.981244E-15   0.111677E-12   0.606816E-13   0.214197E-08   0.919283E-06   0.121568E-10  -0.981244E-15   0.919283E-06   0.293573E-02
  1658   0.496623E-10  -0.411374E-11   0.110014E-12   0.121301E-10  -0.411374E-11   0.264457E-11   0.603878E-13  -0.729964E-15   0.110014E-12   0.603878E-13   0.213937E-08   0.918606E-06   0.121301E-10  -0.729964E-15   0.918606E-06   0.293534E-02
  1659   0.497096E-10  -0.415120E-11   0.108375E-12   0.121031E-10  -0.415120E-11   0.262879E-11   0.600892E-13  -0.468771E-15   0.108375E-12   0.600892E-13   0.213676E-08   0.917929E-06   0.121031E-10  -0.468771E-15   0.917929E-06   0.293494E-02
  1660   0.497593E-10  -0.418762E-11   0.106760E-12   0.120758E-10  -0.418762E-11   0.261280E-11   0.597859E-13  -0.198693E-15   0.106760E-12   0.597859E-13   0.213417E-08   0.917253E-06   0.120758E-10  -0.198693E-15   0.917253E-06   0.293455E-02
  1661   0.498115E-10  -0.422300E-11   0.105169E-12   0.120481E-10  -0.422300E-11   0.259659E-11   0.594777E-13   0.792447E-16   0.105169E-12   0.594777E-13   0.213158E-08   0.916579E-06   0.120481E-10   0.792447E-16   0.916579E-06   0.293416E-02
  1662   0.498661E-10  -0.425732E-11   0.103602E-12   0.120200E-10  -0.425732E-11   0.258019E-11   0.591645E-13   0.363627E-15   0.103602E-12   0.591645E-13   0.212899E-08   0.915904E-06   0.120200E-10   0.363627E-15   0.915904E-06   0.293376E-02
  1663   0.499230E-10  -0.429059E-11   0.102058E-12   0.119916E-10  -0.429059E-11   0.256359E-11   0.588464E-13   0.651473E-15   0.102058E-12   0.588464E-13   0.212640E-08   0.915231E-06   0.119916E-10   0.651473E-15   0.915231E-06   0.293337E-02
  1664   0.499820E-10  -0.432278E-11   0.100539E-12   0.119632E-10  -0.432278E-11   0.254680E-11   0.585233E-13   0.939414E-15   0.100539E-12   0.585233E-13   0.212382E-08   0.914559E-06   0.119632E-10   0.939414E-15   0.914559E-06   0.293298E-02
  1665   0.500432E-10  -0.435388E-11   0.990431E-13   0.119351E-10  -0.435388E-11   0.252983E-11   0.581953E-13   0.122408E-14   0.990431E-13   0.581953E-13   0.212125E-08   0.913887E-06   0.119351E-10   0.122408E-14   0.913887E-06   0.293258E-02
  1666   0.501064E-10  -0.438389E-11   0.975715E-13   0.119075E-10  -0.438389E-11   0.251267E-11   0.578625E-13   0.150210E-14   0.975715E-13   0.578625E-13   0.211868E-08   0.913216E-06   0.119075E-10   0.150210E-14   0.913216E-06   0.293219E-02
  1667   0.501715E-10  -0.441281E-11   0.961243E-13   0.118807E-10  -0.441281E-11   0.249535E-11   0.575247E-13   0.177011E-14   0.961243E-13   0.575247E-13   0.211611E-08   0.912546E-06   0.118807E-10   0.177011E-14   0.912546E-06   0.293180E-02
  1668   0.502385E-10  -0.444061E-11   0.947015E-13   0.118548E-10  -0.444061E-11   0.247786E-11   0.571822E-13   0.202473E-14   0.947015E-13   0.571822E-13   0.211355E-08   0.911876E-06   0.118548E-10   0.202473E-14   0.911876E-06   0.293140E-02
  1669   0.503072E-10  -0.446731E-11   0.933032E-13   0.118302E-10  -0.446731E-11   0.246020E-11   0.568348E-13   0.226260E-14   0.933032E-13   0.568348E-13   0.211100E-08   0.911208E-06   0.118302E-10   0.226260E-14   0.911208E-06   0.293101E-02
  1670   0.503776E-10  -0.449287E-11   0.919296E-13   0.118071E-10  -0.449287E-11   0.244239E-11   0.564827E-13   0.248035E-14   0.919296E-13   0.564827E-13   0.210844E-08   0.910540E-06   0.118071E-10   0.248035E-14   0.910540E-06   0.293061E-02
  1671   0.504495E-10  -0.451731E-11   0.905808E-13   0.117858E-10  -0.451731E-11   0.242442E-11   0.561258E-13   0.267461E-14   0.905808E-13   0.561258E-13   0.210589E-08   0.909872E-06   0.117858E-10   0.267461E-14   0.909872E-06   0.293022E-02
  1672   0.505230E-10  -0.454061E-11   0.892570E-13   0.117664E-10  -0.454061E-11   0.240632E-11   0.557642E-13   0.284200E-14   0.892570E-13   0.557642E-13   0.210335E-08   0.909206E-06   0.117664E-10   0.284200E-14   0.909206E-06   0.292982E-02
  1673   0.505978E-10  -0.456279E-11   0.879583E-13   0.117493E-10  -0.456279E-11   0.238808E-11   0.553979E-13   0.297915E-14   0.879583E-13   0.553979E-13   0.210081E-08   0.908540E-06   0.117493E-10   0.297915E-14   0.908540E-06   0.292942E-02
  1674   0.506740E-10  -0.458383E-11   0.866849E-13   0.117346E-10  -0.458383E-11   0.236970E-11   0.550269E-13   0.308271E-14   0.866849E-13   0.550269E-13   0.209828E-08   0.907875E-06   0.117346E-10   0.308271E-14   0.907875E-06   0.292902E-02
  1675   0.507513E-10  -0.460372E-11   0.854368E-13   0.117226E-10  -0.460372E-11   0.235121E-11   0.546513E-13   0.314929E-14   0.854368E-13   0.546513E-13   0.209574E-08   0.907210E-06   0.117226E-10   0.314929E-14   0.907210E-06   0.292863E-02
  1676   0.508298E-10  -0.462248E-11   0.842142E-13   0.117137E-10  -0.462248E-11   0.233262E-11   0.542711E-13   0.317554E-14   0.842142E-13   0.542711E-13   0.209322E-08   0.906546E-06   0.117137E-10   0.317554E-14   0.906546E-06   0.292823E-02
  1677   0.509094E-10  -0.464009E-11   0.830173E-13   0.117079E-10  -0.464009E-11   0.231392E-11   0.538863E-13   0.315807E-14   0.830173E-13   0.538863E-13   0.209070E-08   0.905883E-06   0.117079E-10   0.315807E-14   0.905883E-06   0.292782E-02
  1678   0.509901E-10  -0.465656E-11   0.818461E-13   0.117056E-10  -0.465656E-11   0.229511E-11   0.534969E-13   0.309352E-14   0.818461E-13   0.534969E-13   0.208818E-08   0.905220E-06   0.117056E-10   0.309352E-14   0.905220E-06   0.292742E-02
  1679   0.510715E-10  -0.467188E-11   0.807009E-13   0.117069E-10  -0.467188E-11   0.227621E-11   0.531030E-13   0.297978E-14   0.807009E-13   0.531030E-13   0.208566E-08   0.904558E-06   0.117069E-10   0.297978E-14   0.904558E-06   0.292702E-02
  1680   0.511538E-10  -0.468604E-11   0.795816E-13   0.117116E-10  -0.468604E-11   0.225724E-11   0.527046E-13   0.281980E-14   0.795816E-13   0.527046E-13   0.208315E-08   0.903897E-06   0.117116E-10   0.281980E-14   0.903897E-06   0.292661E-02
  1681   0.512368E-10  -0.469905E-11   0.784884E-13   0.117192E-10  -0.469905E-11   0.223817E-11   0.523018E-13   0.261779E-14   0.784884E-13   0.523018E-13   0.208065E-08   0.903236E-06   0.117192E-10   0.261779E-14   0.903236E-06   0.292621E-02
  1682   0.513204E-10  -0.471092E-11   0.774213E-13   0.117293E-10  -0.471092E-11   0.221904E-11   0.518946E-13   0.237796E-14   0.774213E-13   0.518946E-13   0.207815E-08   0.902576E-06   0.117293E-10   0.237796E-14   0.902576E-06   0.292580E-02
  1683   0.514045E-10  -0.472162E-11   0.763803E-13   0.117416E-10  -0.472162E-11   0.219983E-11   0.514830E-13   0.210452E-14   0.763803E-13   0.514830E-13   0.207565E-08   0.901916E-06   0.117416E-10   0.210452E-14   0.901916E-06   0.292539E-02
  1684   0.514891E-10  -0.473118E-11   0.753655E-13   0.117556E-10  -0.473118E-11   0.218056E-11   0.510671E-13   0.180168E-14   0.753655E-13   0.510671E-13   0.207316E-08   0.901257E-06   0.117556E-10   0.180168E-14   0.901257E-06   0.292499E-02
  1685   0.515741E-10  -0.473958E-11   0.743771E-13   0.117710E-10  -0.473958E-11   0.216124E-11   0.506470E-13   0.147366E-14   0.743771E-13   0.506470E-13   0.207067E-08   0.900599E-06   0.117710E-10   0.147366E-14   0.900599E-06   0.292458E-02
